HashBits,Threads,Throughput (MTPS)
1,1,0.132796
1,2,0.177250
1,4,0.116181
1,8,0.071215
1,16,0.055685
1,32,0.068283
2,1,0.140164
2,2,0.188776
2,4,0.163653
2,8,0.147585
2,16,0.106328
2,32,0.133390
3,1,0.138364
3,2,0.198304
3,4,0.151662
3,8,0.189284
3,16,0.169230
3,32,0.204840
4,1,0.136458
4,2,0.186351
4,4,0.180666
4,8,0.208262
4,16,0.267833
4,32,0.214199
5,1,0.142078
5,2,0.167875
5,4,0.234696
5,8,0.269761
5,16,0.338641
5,32,0.423164
6,1,0.145287
6,2,0.237825
6,4,0.328306
6,8,0.342313
6,16,0.301058
6,32,0.343728
7,1,0.133384
7,2,0.233767
7,4,0.324744
7,8,0.500122
7,16,0.678006
7,32,0.596520
8,1,0.139319
8,2,0.227148
8,4,0.344614
8,8,0.536799
8,16,0.659826
8,32,0.680224
9,1,0.144999
9,2,0.254652
9,4,0.397337
9,8,0.610055
9,16,0.897534
9,32,0.904339
10,1,0.142725
10,2,0.217769
10,4,0.375223
10,8,0.612563
10,16,0.834483
10,32,0.902240
11,1,0.134728
11,2,0.251328
11,4,0.384887
11,8,0.556445
11,16,0.684546
11,32,0.745726
12,1,0.133870
12,2,0.200226
12,4,0.329053
12,8,0.471128
12,16,0.520072
12,32,0.597680
13,1,0.126308
13,2,0.214381
13,4,0.278771
13,8,0.302063
13,16,0.375574
13,32,0.435632
14,1,0.123620
14,2,0.211054
14,4,0.273927
14,8,0.313209
14,16,0.357550
14,32,0.400890
15,1,0.110533
15,2,0.158275
15,4,0.233235
15,8,0.266602
15,16,0.273481
15,32,0.301394
16,1,0.090703
16,2,0.162128
16,4,0.190914
16,8,0.199204
16,16,0.214793
16,32,0.272164
17,1,0.073086
17,2,0.112441
17,4,0.153521
17,8,0.148811
17,16,0.145748
17,32,0.167868
18,1,0.058689
18,2,0.094744
18,4,0.110869
18,8,0.091323
18,16,0.102092
18,32,0.119830
