HashBits,Threads,Throughput (MTPS)
1,1,0.133230
1,2,0.172043
1,4,0.125745
1,8,0.081663
1,16,0.052991
1,32,0.056450
2,1,0.137025
2,2,0.188669
2,4,0.118898
2,8,0.136637
2,16,0.087022
2,32,0.097010
3,1,0.138234
3,2,0.189523
3,4,0.156934
3,8,0.185076
3,16,0.186224
3,32,0.171260
4,1,0.138495
4,2,0.177147
4,4,0.229441
4,8,0.207173
4,16,0.235060
4,32,0.212934
5,1,0.139585
5,2,0.147287
5,4,0.242546
5,8,0.166616
5,16,0.291204
5,32,0.321868
6,1,0.144146
6,2,0.220187
6,4,0.273230
6,8,0.359060
6,16,0.298406
6,32,0.384375
7,1,0.140558
7,2,0.228675
7,4,0.304549
7,8,0.476532
7,16,0.609718
7,32,0.372535
8,1,0.138116
8,2,0.226188
8,4,0.349217
8,8,0.523462
8,16,0.715517
8,32,0.782197
9,1,0.143565
9,2,0.210552
9,4,0.371308
9,8,0.619491
9,16,0.963802
9,32,0.946126
10,1,0.142528
10,2,0.214456
10,4,0.363790
10,8,0.577534
10,16,0.802017
10,32,0.875883
11,1,0.139061
11,2,0.255012
11,4,0.387170
11,8,0.533089
11,16,0.655345
11,32,0.782461
12,1,0.133879
12,2,0.243902
12,4,0.358908
12,8,0.430624
12,16,0.493874
12,32,0.586039
13,1,0.121988
13,2,0.181910
13,4,0.293086
13,8,0.336714
13,16,0.397842
13,32,0.471813
14,1,0.122702
14,2,0.209675
14,4,0.265657
14,8,0.292913
14,16,0.353797
14,32,0.382806
15,1,0.109965
15,2,0.157418
15,4,0.220787
15,8,0.246384
15,16,0.302697
15,32,0.253096
16,1,0.090442
16,2,0.159816
16,4,0.186397
16,8,0.202255
16,16,0.195798
16,32,0.269738
17,1,0.074317
17,2,0.117870
17,4,0.150976
17,8,0.154332
17,16,0.153116
17,32,0.158730
18,1,0.059352
18,2,0.093300
18,4,0.100269
18,8,0.103471
18,16,0.106013
18,32,0.111151
