HashBits,Threads,Throughput (MTPS)
1,1,0.138632
1,2,0.176949
1,4,0.125121
1,8,0.097605
1,16,0.062812
1,32,0.058506
2,1,0.139401
2,2,0.117571
2,4,0.146225
2,8,0.157872
2,16,0.098003
2,32,0.096804
3,1,0.140580
3,2,0.206767
3,4,0.165647
3,8,0.179748
3,16,0.185729
3,32,0.144956
4,1,0.137851
4,2,0.215734
4,4,0.197972
4,8,0.190518
4,16,0.233436
4,32,0.254938
5,1,0.137229
5,2,0.205329
5,4,0.223818
5,8,0.256009
5,16,0.270831
5,32,0.386315
6,1,0.128989
6,2,0.159109
6,4,0.249405
6,8,0.211577
6,16,0.317360
6,32,0.541854
7,1,0.132036
7,2,0.205973
7,4,0.295422
7,8,0.424469
7,16,0.533425
7,32,0.636878
8,1,0.145926
8,2,0.216368
8,4,0.364399
8,8,0.525053
8,16,0.642868
8,32,0.773110
9,1,0.138326
9,2,0.241103
9,4,0.377579
9,8,0.597598
9,16,0.870076
9,32,0.832219
10,1,0.142240
10,2,0.209736
10,4,0.370701
10,8,0.604120
10,16,0.783959
10,32,0.717421
11,1,0.133391
11,2,0.237516
11,4,0.383175
11,8,0.511862
11,16,0.641382
11,32,0.647717
12,1,0.133062
12,2,0.244779
12,4,0.337999
12,8,0.430053
12,16,0.482597
12,32,0.497240
13,1,0.127479
13,2,0.217266
13,4,0.302194
13,8,0.335807
13,16,0.387804
13,32,0.366080
14,1,0.120879
14,2,0.172484
14,4,0.275651
14,8,0.306187
14,16,0.359856
14,32,0.311838
15,1,0.110362
15,2,0.182527
15,4,0.243060
15,8,0.272593
15,16,0.291997
15,32,0.247452
16,1,0.093872
16,2,0.162316
16,4,0.201393
16,8,0.197977
16,16,0.208248
16,32,0.181372
17,1,0.073586
17,2,0.130032
17,4,0.142427
17,8,0.145722
17,16,0.146152
17,32,0.144853
18,1,0.053971
18,2,0.084716
18,4,0.104064
18,8,0.105321
18,16,0.103256
18,32,0.095165
