HashBits,Threads,Throughput (MTPS)
1,1,0.137780
1,2,0.103614
1,4,0.113983
1,8,0.075256
1,16,0.057296
1,32,0.058745
2,1,0.137186
2,2,0.144202
2,4,0.155187
2,8,0.133501
2,16,0.103571
2,32,0.103575
3,1,0.142249
3,2,0.142595
3,4,0.163812
3,8,0.191591
3,16,0.223452
3,32,0.138120
4,1,0.131435
4,2,0.193222
4,4,0.219501
4,8,0.206572
4,16,0.241664
4,32,0.299646
5,1,0.139758
5,2,0.155954
5,4,0.167093
5,8,0.274046
5,16,0.326711
5,32,0.363450
6,1,0.135830
6,2,0.211155
6,4,0.244339
6,8,0.362475
6,16,0.358275
6,32,0.491582
7,1,0.146018
7,2,0.214973
7,4,0.330781
7,8,0.448281
7,16,0.666257
7,32,0.646912
8,1,0.136128
8,2,0.226422
8,4,0.370013
8,8,0.577809
8,16,0.843738
8,32,0.821734
9,1,0.146265
9,2,0.206220
9,4,0.396537
9,8,0.623108
9,16,0.926070
9,32,0.854995
10,1,0.143980
10,2,0.239437
10,4,0.360631
10,8,0.546009
10,16,0.754211
10,32,0.765156
11,1,0.132126
11,2,0.242734
11,4,0.383074
11,8,0.499454
11,16,0.632444
11,32,0.637999
12,1,0.133976
12,2,0.244555
12,4,0.334612
12,8,0.422502
12,16,0.464106
12,32,0.489206
13,1,0.125932
13,2,0.197194
13,4,0.295891
13,8,0.339383
13,16,0.399137
13,32,0.366948
14,1,0.122250
14,2,0.170161
14,4,0.271572
14,8,0.298499
14,16,0.342980
14,32,0.316252
15,1,0.106689
15,2,0.178428
15,4,0.236980
15,8,0.260482
15,16,0.281492
15,32,0.245822
16,1,0.094579
16,2,0.136226
16,4,0.191482
16,8,0.190779
16,16,0.214111
16,32,0.186555
17,1,0.073735
17,2,0.127676
17,4,0.141895
17,8,0.148440
17,16,0.146546
17,32,0.143396
18,1,0.057986
18,2,0.098839
18,4,0.107442
18,8,0.097893
18,16,0.095606
18,32,0.094553
