HashBits,Threads,Throughput (MTPS)
1,1,0.133404
1,2,0.153347
1,4,0.126636
1,8,0.100437
1,16,0.059835
1,32,0.058846
2,1,0.136808
2,2,0.163744
2,4,0.141797
2,8,0.141489
2,16,0.116622
2,32,0.088319
3,1,0.135450
3,2,0.204736
3,4,0.203350
3,8,0.147881
3,16,0.233854
3,32,0.143406
4,1,0.134846
4,2,0.196947
4,4,0.173183
4,8,0.192123
4,16,0.224760
4,32,0.243703
5,1,0.134524
5,2,0.210766
5,4,0.236095
5,8,0.271841
5,16,0.266818
5,32,0.424714
6,1,0.139044
6,2,0.180722
6,4,0.255973
6,8,0.317818
6,16,0.553311
6,32,0.635706
7,1,0.142851
7,2,0.190806
7,4,0.326479
7,8,0.483381
7,16,0.586208
7,32,0.650130
8,1,0.145120
8,2,0.185345
8,4,0.350470
8,8,0.557820
8,16,0.816243
8,32,0.818737
9,1,0.145678
9,2,0.206288
9,4,0.386269
9,8,0.607260
9,16,0.881554
9,32,0.843941
10,1,0.143663
10,2,0.236076
10,4,0.364025
10,8,0.589347
10,16,0.786411
10,32,0.749430
11,1,0.138032
11,2,0.205423
11,4,0.384958
11,8,0.554007
11,16,0.637275
11,32,0.631403
12,1,0.133810
12,2,0.198314
12,4,0.328489
12,8,0.419891
12,16,0.486491
12,32,0.453894
13,1,0.120375
13,2,0.175054
13,4,0.284348
13,8,0.346571
13,16,0.394120
13,32,0.358790
14,1,0.121762
14,2,0.171364
14,4,0.272492
14,8,0.316575
14,16,0.361116
14,32,0.293860
15,1,0.105908
15,2,0.184142
15,4,0.238996
15,8,0.257241
15,16,0.285860
15,32,0.253045
16,1,0.094207
16,2,0.160630
16,4,0.201579
16,8,0.195738
16,16,0.205932
16,32,0.188995
17,1,0.075805
17,2,0.114826
17,4,0.152185
17,8,0.142388
17,16,0.146166
17,32,0.144610
18,1,0.056349
18,2,0.086021
18,4,0.104263
18,8,0.103700
18,16,0.097615
18,32,0.098158
