HashBits,Threads,Throughput (MTPS)
1,1,0.177821
1,2,0.284382
1,4,0.520763
1,8,0.854541
1,16,1.090640
1,32,1.004453
2,1,0.172194
2,2,0.338165
2,4,0.595816
2,8,0.233764
2,16,1.095210
2,32,1.033032
3,1,0.182025
3,2,0.338837
3,4,0.577038
3,8,0.605505
3,16,0.761120
3,32,0.638637
4,1,0.106356
4,2,0.124837
4,4,0.097147
4,8,0.067190
4,16,0.058982
4,32,0.051590
5,1,0.039483
5,2,0.050932
5,4,0.051526
5,8,0.045418
5,16,0.061596
5,32,0.068523
6,1,0.041171
6,2,0.059442
6,4,0.045893
6,8,0.046913
6,16,0.071492
6,32,0.070274
7,1,0.041496
7,2,0.044607
7,4,0.044780
7,8,0.045362
7,16,0.068631
7,32,0.071723
8,1,0.038682
8,2,0.047856
8,4,0.045633
8,8,0.044199
8,16,0.073676
8,32,0.066841
9,1,0.040086
9,2,0.052151
9,4,0.046055
9,8,0.045121
9,16,0.070234
9,32,0.059729
10,1,0.039563
10,2,0.056538
10,4,0.053051
10,8,0.032005
10,16,0.058332
10,32,0.066909
11,1,0.039253
11,2,0.056277
11,4,0.035905
11,8,0.051673
11,16,0.066781
11,32,0.062918
12,1,0.039056
12,2,0.050139
12,4,0.051480
12,8,0.049415
12,16,0.070055
12,32,0.073089
13,1,0.041791
13,2,0.057429
13,4,0.047324
13,8,0.046051
13,16,0.066221
13,32,0.067909
14,1,0.039300
14,2,0.048497
14,4,0.046819
14,8,0.046972
14,16,0.071007
14,32,0.058613
15,1,0.041263
15,2,0.059877
15,4,0.045209
15,8,0.046542
15,16,0.069130
15,32,0.068581
16,1,0.041152
16,2,0.039523
16,4,0.043794
16,8,0.046879
16,16,0.068412
16,32,0.061560
17,1,0.038505
17,2,0.060621
17,4,0.048946
17,8,0.044474
17,16,0.065677
17,32,0.060623
18,1,0.042076
18,2,0.043348
18,4,0.043549
18,8,0.047212
18,16,0.062047
18,32,0.049039
