HashBits,Threads,Throughput (MTPS)
1,1,0.144791
1,2,0.260746
1,4,0.512737
1,8,0.856523
1,16,1.007699
1,32,1.385692
2,1,0.170766
2,2,0.329491
2,4,0.547147
2,8,0.840842
2,16,1.030967
2,32,0.928156
3,1,0.175016
3,2,0.329672
3,4,0.544490
3,8,0.253164
3,16,0.512237
3,32,0.590900
4,1,0.102942
4,2,0.123828
4,4,0.098645
4,8,0.064879
4,16,0.050531
4,32,0.046020
5,1,0.035495
5,2,0.050629
5,4,0.047139
5,8,0.045825
5,16,0.047373
5,32,0.040947
6,1,0.041479
6,2,0.051374
6,4,0.052261
6,8,0.044361
6,16,0.045314
6,32,0.056461
7,1,0.037389
7,2,0.056747
7,4,0.044012
7,8,0.044728
7,16,0.047368
7,32,0.056424
8,1,0.037275
8,2,0.052189
8,4,0.052308
8,8,0.048170
8,16,0.046372
8,32,0.041331
9,1,0.040392
9,2,0.051396
9,4,0.054210
9,8,0.049739
9,16,0.044317
9,32,0.045970
10,1,0.039918
10,2,0.051400
10,4,0.054205
10,8,0.051376
10,16,0.031296
10,32,0.060516
11,1,0.039233
11,2,0.053439
11,4,0.052048
11,8,0.044928
11,16,0.034065
11,32,0.061827
12,1,0.039097
12,2,0.050710
12,4,0.052253
12,8,0.049376
12,16,0.046835
12,32,0.056921
13,1,0.038092
13,2,0.051858
13,4,0.050097
13,8,0.050403
13,16,0.048002
13,32,0.058899
14,1,0.039484
14,2,0.055367
14,4,0.053226
14,8,0.049560
14,16,0.045677
14,32,0.058298
15,1,0.039735
15,2,0.051746
15,4,0.053186
15,8,0.052826
15,16,0.045472
15,32,0.057423
16,1,0.035843
16,2,0.058337
16,4,0.046694
16,8,0.047937
16,16,0.042718
16,32,0.056934
17,1,0.036739
17,2,0.058616
17,4,0.048261
17,8,0.045378
17,16,0.041675
17,32,0.045666
18,1,0.041291
18,2,0.048789
18,4,0.045849
18,8,0.048738
18,16,0.034535
18,32,0.045976
