HashBits,Threads,Throughput (MTPS)
1,1,0.163372
1,2,0.348574
1,4,0.662916
1,8,0.977176
1,16,1.231058
1,32,1.559604
2,1,0.182776
2,2,0.351600
2,4,0.604431
2,8,0.990057
2,16,1.212550
2,32,1.378280
3,1,0.174846
3,2,0.346210
3,4,0.585816
3,8,0.669610
3,16,0.542039
3,32,0.462318
4,1,0.106052
4,2,0.125957
4,4,0.104351
4,8,0.066212
4,16,0.051464
4,32,0.045610
5,1,0.038923
5,2,0.052998
5,4,0.044907
5,8,0.046106
5,16,0.041314
5,32,0.059955
6,1,0.038357
6,2,0.061191
6,4,0.039026
6,8,0.047532
6,16,0.041943
6,32,0.038776
7,1,0.039151
7,2,0.055303
7,4,0.048403
7,8,0.046939
7,16,0.043841
7,32,0.037969
8,1,0.041430
8,2,0.050312
8,4,0.051643
8,8,0.048992
8,16,0.048266
8,32,0.059529
9,1,0.036128
9,2,0.046216
9,4,0.049556
9,8,0.044795
9,16,0.043677
9,32,0.033493
10,1,0.042393
10,2,0.044438
10,4,0.054782
10,8,0.043567
10,16,0.044197
10,32,0.030658
11,1,0.040494
11,2,0.054325
11,4,0.045774
11,8,0.047401
11,16,0.043955
11,32,0.041680
12,1,0.038888
12,2,0.051919
12,4,0.049783
12,8,0.046898
12,16,0.044279
12,32,0.043743
13,1,0.042241
13,2,0.052611
13,4,0.053941
13,8,0.046756
13,16,0.041740
13,32,0.039735
14,1,0.042736
14,2,0.049716
14,4,0.053595
14,8,0.043172
14,16,0.045470
14,32,0.057208
15,1,0.038247
15,2,0.048184
15,4,0.054700
15,8,0.044817
15,16,0.043918
15,32,0.044349
16,1,0.039125
16,2,0.049396
16,4,0.053745
16,8,0.046830
16,16,0.034989
16,32,0.061390
17,1,0.039627
17,2,0.051567
17,4,0.049923
17,8,0.044671
17,16,0.042436
17,32,0.052504
18,1,0.037573
18,2,0.051654
18,4,0.050043
18,8,0.043904
18,16,0.046439
18,32,0.045392
