HashBits,Threads,Throughput (MTPS)
1,1,0.152400
1,2,0.327550
1,4,0.465550
1,8,0.729141
1,16,0.865947
1,32,1.477828
2,1,0.177158
2,2,0.328531
2,4,0.573704
2,8,0.886826
2,16,1.076752
2,32,1.006770
3,1,0.176795
3,2,0.194727
3,4,0.574397
3,8,0.629447
3,16,0.525319
3,32,0.583292
4,1,0.107806
4,2,0.124905
4,4,0.096818
4,8,0.064300
4,16,0.050351
4,32,0.045628
5,1,0.038366
5,2,0.047822
5,4,0.046167
5,8,0.043678
5,16,0.047521
5,32,0.067172
6,1,0.038529
6,2,0.050501
6,4,0.044598
6,8,0.052456
6,16,0.043076
6,32,0.059270
7,1,0.037470
7,2,0.049443
7,4,0.048069
7,8,0.044231
7,16,0.046137
7,32,0.045994
8,1,0.042296
8,2,0.046879
8,4,0.048475
8,8,0.043251
8,16,0.047066
8,32,0.059952
9,1,0.040147
9,2,0.048385
9,4,0.045917
9,8,0.048582
9,16,0.046504
9,32,0.043546
10,1,0.037034
10,2,0.048382
10,4,0.052298
10,8,0.046127
10,16,0.045814
10,32,0.061149
11,1,0.035360
11,2,0.047190
11,4,0.054878
11,8,0.040219
11,16,0.045939
11,32,0.059167
12,1,0.036299
12,2,0.056088
12,4,0.041957
12,8,0.044282
12,16,0.045567
12,32,0.046109
13,1,0.038684
13,2,0.057068
13,4,0.051088
13,8,0.048665
13,16,0.044318
13,32,0.056810
14,1,0.038564
14,2,0.050529
14,4,0.050564
14,8,0.048891
14,16,0.045878
14,32,0.037947
15,1,0.041879
15,2,0.049804
15,4,0.050655
15,8,0.050596
15,16,0.040899
15,32,0.041168
16,1,0.041374
16,2,0.045103
16,4,0.047278
16,8,0.051013
16,16,0.046666
16,32,0.055360
17,1,0.038931
17,2,0.053161
17,4,0.053038
17,8,0.045597
17,16,0.041978
17,32,0.041356
18,1,0.041588
18,2,0.048235
18,4,0.045386
18,8,0.042569
18,16,0.038725
18,32,0.044143
