HashBits,Threads,Throughput (MTPS)
1,1,0.173125
1,2,0.270977
1,4,0.595587
1,8,0.695554
1,16,1.117053
1,32,1.378657
2,1,0.185549
2,2,0.344141
2,4,0.610167
2,8,0.877757
2,16,1.079209
2,32,1.087465
3,1,0.179144
3,2,0.339767
3,4,0.567757
3,8,0.621660
3,16,0.487448
3,32,0.554284
4,1,0.106133
4,2,0.132699
4,4,0.105158
4,8,0.063083
4,16,0.049602
4,32,0.045511
5,1,0.038943
5,2,0.052108
5,4,0.053780
5,8,0.045304
5,16,0.047187
5,32,0.054963
6,1,0.042059
6,2,0.056396
6,4,0.050969
6,8,0.052711
6,16,0.044782
6,32,0.059553
7,1,0.037557
7,2,0.048462
7,4,0.051904
7,8,0.046070
7,16,0.043597
7,32,0.034579
8,1,0.042188
8,2,0.047626
8,4,0.046582
8,8,0.047708
8,16,0.052078
8,32,0.055684
9,1,0.036771
9,2,0.053782
9,4,0.053204
9,8,0.043607
9,16,0.046408
9,32,0.063229
10,1,0.035990
10,2,0.048569
10,4,0.045044
10,8,0.051987
10,16,0.048973
10,32,0.057874
11,1,0.038056
11,2,0.050368
11,4,0.044470
11,8,0.047822
11,16,0.043856
11,32,0.058814
12,1,0.039396
12,2,0.052852
12,4,0.046673
12,8,0.043952
12,16,0.043902
12,32,0.062047
13,1,0.040687
13,2,0.046080
13,4,0.045496
13,8,0.048593
13,16,0.043951
13,32,0.058974
14,1,0.035218
14,2,0.046208
14,4,0.046395
14,8,0.044464
14,16,0.045838
14,32,0.063168
15,1,0.038527
15,2,0.049642
15,4,0.050040
15,8,0.046899
15,16,0.045684
15,32,0.053082
16,1,0.037114
16,2,0.053237
16,4,0.053983
16,8,0.051631
16,16,0.043294
16,32,0.055521
17,1,0.039907
17,2,0.050660
17,4,0.048372
17,8,0.048693
17,16,0.046986
17,32,0.055167
18,1,0.037039
18,2,0.055601
18,4,0.042797
18,8,0.045128
18,16,0.041372
18,32,0.044464
