HashBits,Threads,Throughput (MTPS)
1,1,0.133675
1,2,0.173118
1,4,0.110252
1,8,0.089059
1,16,0.062557
1,32,0.054957
2,1,0.133358
2,2,0.182340
2,4,0.140146
2,8,0.151943
2,16,0.100873
2,32,0.084631
3,1,0.139553
3,2,0.199678
3,4,0.180098
3,8,0.197381
3,16,0.210641
3,32,0.152767
4,1,0.129932
4,2,0.138106
4,4,0.154191
4,8,0.205692
4,16,0.209109
4,32,0.244755
5,1,0.135383
5,2,0.203576
5,4,0.195774
5,8,0.294145
5,16,0.287378
5,32,0.438202
6,1,0.139463
6,2,0.227006
6,4,0.304317
6,8,0.363936
6,16,0.379465
6,32,0.562065
7,1,0.137686
7,2,0.222987
7,4,0.278318
7,8,0.531108
7,16,0.599581
7,32,0.754183
8,1,0.140053
8,2,0.188519
8,4,0.350756
8,8,0.552342
8,16,0.685043
8,32,0.761624
9,1,0.144766
9,2,0.250151
9,4,0.395230
9,8,0.622105
9,16,0.883983
9,32,0.859800
10,1,0.142567
10,2,0.249091
10,4,0.353440
10,8,0.609791
10,16,0.713939
10,32,0.740939
11,1,0.137561
11,2,0.251181
11,4,0.377407
11,8,0.528361
11,16,0.625055
11,32,0.649669
12,1,0.126487
12,2,0.230737
12,4,0.364994
12,8,0.420349
12,16,0.488319
12,32,0.417525
13,1,0.121972
13,2,0.216197
13,4,0.290656
13,8,0.362582
13,16,0.395079
13,32,0.353121
14,1,0.120883
14,2,0.206894
14,4,0.254856
14,8,0.295732
14,16,0.343687
14,32,0.317679
15,1,0.109481
15,2,0.155789
15,4,0.226317
15,8,0.256027
15,16,0.273549
15,32,0.233557
16,1,0.091243
16,2,0.137189
16,4,0.193306
16,8,0.202804
16,16,0.199199
16,32,0.190961
17,1,0.078390
17,2,0.131164
17,4,0.167057
17,8,0.140193
17,16,0.147139
17,32,0.140556
18,1,0.062767
18,2,0.098343
18,4,0.106243
18,8,0.096194
18,16,0.100689
18,32,0.087677
