HashBits,Threads,Throughput (MTPS)
1,1,0.134230
1,2,0.178064
1,4,0.105851
1,8,0.078553
1,16,0.062520
1,32,0.061741
2,1,0.124889
2,2,0.194994
2,4,0.157004
2,8,0.149203
2,16,0.099809
2,32,0.097931
3,1,0.134842
3,2,0.205660
3,4,0.155175
3,8,0.151408
3,16,0.201617
3,32,0.124159
4,1,0.138151
4,2,0.212790
4,4,0.233973
4,8,0.227133
4,16,0.213537
4,32,0.272478
5,1,0.138252
5,2,0.145997
5,4,0.239582
5,8,0.187794
5,16,0.428812
5,32,0.286379
6,1,0.139461
6,2,0.174865
6,4,0.276050
6,8,0.325442
6,16,0.398765
6,32,0.449133
7,1,0.143882
7,2,0.227035
7,4,0.310170
7,8,0.532134
7,16,0.483096
7,32,0.674989
8,1,0.138318
8,2,0.244136
8,4,0.343907
8,8,0.600531
8,16,0.593526
8,32,0.792690
9,1,0.145460
9,2,0.248457
9,4,0.370637
9,8,0.632949
9,16,0.921271
9,32,0.856685
10,1,0.143105
10,2,0.208246
10,4,0.387439
10,8,0.598753
10,16,0.833161
10,32,0.783188
11,1,0.133366
11,2,0.247200
11,4,0.388538
11,8,0.532961
11,16,0.667816
11,32,0.628414
12,1,0.132853
12,2,0.197511
12,4,0.332084
12,8,0.421639
12,16,0.477118
12,32,0.490236
13,1,0.125513
13,2,0.210114
13,4,0.278364
13,8,0.335178
13,16,0.389327
13,32,0.355098
14,1,0.120539
14,2,0.212124
14,4,0.268636
14,8,0.316520
14,16,0.334286
14,32,0.296735
15,1,0.109752
15,2,0.194841
15,4,0.239867
15,8,0.249465
15,16,0.279537
15,32,0.252398
16,1,0.092917
16,2,0.138055
16,4,0.197307
16,8,0.199415
16,16,0.206296
16,32,0.183847
17,1,0.077092
17,2,0.114677
17,4,0.150111
17,8,0.134755
17,16,0.143953
17,32,0.144387
18,1,0.055893
18,2,0.097446
18,4,0.112147
18,8,0.098665
18,16,0.098828
18,32,0.094625
