HashBits,Threads,Throughput (MTPS)
1,1,0.137105
1,2,0.189282
1,4,0.117903
1,8,0.072615
1,16,0.058414
1,32,0.058060
2,1,0.136843
2,2,0.158840
2,4,0.129302
2,8,0.152424
2,16,0.099992
2,32,0.082566
3,1,0.140685
3,2,0.202221
3,4,0.189241
3,8,0.183608
3,16,0.168993
3,32,0.153884
4,1,0.138448
4,2,0.135841
4,4,0.169330
4,8,0.208261
4,16,0.280723
4,32,0.233690
5,1,0.137711
5,2,0.214685
5,4,0.206838
5,8,0.294213
5,16,0.333004
5,32,0.465955
6,1,0.142426
6,2,0.163784
6,4,0.219949
6,8,0.325919
6,16,0.590467
6,32,0.355022
7,1,0.143239
7,2,0.229921
7,4,0.301250
7,8,0.523337
7,16,0.698208
7,32,0.706562
8,1,0.145319
8,2,0.248057
8,4,0.371567
8,8,0.522813
8,16,0.714475
8,32,0.758006
9,1,0.131197
9,2,0.204763
9,4,0.375800
9,8,0.590499
9,16,0.898094
9,32,0.816075
10,1,0.134128
10,2,0.248052
10,4,0.383722
10,8,0.599152
10,16,0.807801
10,32,0.804059
11,1,0.139519
11,2,0.203472
11,4,0.377962
11,8,0.549102
11,16,0.645818
11,32,0.669023
12,1,0.133254
12,2,0.219897
12,4,0.333353
12,8,0.429301
12,16,0.490040
12,32,0.479651
13,1,0.126624
13,2,0.221166
13,4,0.304469
13,8,0.341334
13,16,0.378010
13,32,0.349550
14,1,0.117187
14,2,0.178343
14,4,0.244475
14,8,0.311752
14,16,0.339568
14,32,0.303962
15,1,0.105556
15,2,0.191899
15,4,0.243150
15,8,0.249707
15,16,0.271316
15,32,0.248129
16,1,0.087858
16,2,0.136157
16,4,0.194643
16,8,0.211189
16,16,0.220563
16,32,0.189522
17,1,0.073324
17,2,0.126150
17,4,0.166148
17,8,0.155781
17,16,0.151584
17,32,0.138845
18,1,0.062295
18,2,0.096973
18,4,0.113430
18,8,0.097255
18,16,0.102469
18,32,0.094503
