HashBits,Threads,Throughput (MTPS)
1,1,0.140675
1,2,0.370832
1,4,0.367485
1,8,0.301795
1,16,0.301520
1,32,0.286924
2,1,0.140193
2,2,0.343205
2,4,0.359526
2,8,0.316548
2,16,0.285330
2,32,0.297773
3,1,0.141622
3,2,0.372309
3,4,0.359821
3,8,0.313931
3,16,0.317579
3,32,0.339360
4,1,0.140719
4,2,0.379592
4,4,0.379759
4,8,0.382975
4,16,0.370142
4,32,0.368858
5,1,0.145144
5,2,0.371704
5,4,0.398188
5,8,0.390716
5,16,0.366624
5,32,0.422275
6,1,0.143317
6,2,0.383369
6,4,0.400034
6,8,0.373549
6,16,0.370754
6,32,0.359464
7,1,0.146347
7,2,0.406392
7,4,0.399791
7,8,0.385721
7,16,0.349639
7,32,0.331373
8,1,0.147700
8,2,0.383692
8,4,0.387083
8,8,0.354737
8,16,0.344375
8,32,0.359806
9,1,0.148332
9,2,0.394136
9,4,0.387580
9,8,0.336704
9,16,0.334327
9,32,0.352836
10,1,0.146798
10,2,0.391173
10,4,0.373977
10,8,0.327242
10,16,0.300955
10,32,0.301802
11,1,0.139276
11,2,0.365659
11,4,0.340222
11,8,0.303114
11,16,0.279431
11,32,0.238955
12,1,0.135432
12,2,0.319688
12,4,0.303074
12,8,0.264941
12,16,0.235178
12,32,0.236593
13,1,0.129798
13,2,0.287178
13,4,0.263284
13,8,0.231721
13,16,0.189152
13,32,0.195724
14,1,0.123977
14,2,0.259704
14,4,0.231870
14,8,0.208253
14,16,0.183581
14,32,0.176082
15,1,0.117223
15,2,0.221313
15,4,0.211880
15,8,0.190677
15,16,0.188150
15,32,0.155283
16,1,0.102364
16,2,0.179678
16,4,0.177865
16,8,0.152102
16,16,0.128409
16,32,0.123944
17,1,0.081169
17,2,0.138514
17,4,0.135190
17,8,0.122102
17,16,0.122667
17,32,0.120158
18,1,0.064464
18,2,0.102798
18,4,0.099503
18,8,0.091396
18,16,0.078658
18,32,0.075529
