HashBits,Threads,Throughput (MTPS)
1,1,0.133962
1,2,0.176650
1,4,0.165271
1,8,0.146044
1,16,0.082751
1,32,0.113289
2,1,0.141316
2,2,0.190116
2,4,0.219219
2,8,0.204522
2,16,0.176341
2,32,0.233990
3,1,0.138699
3,2,0.198846
3,4,0.260896
3,8,0.261835
3,16,0.345686
3,32,0.363896
4,1,0.144201
4,2,0.224370
4,4,0.264010
4,8,0.319682
4,16,0.453197
4,32,0.410497
5,1,0.142052
5,2,0.224241
5,4,0.283027
5,8,0.398244
5,16,0.386545
5,32,0.493899
6,1,0.148935
6,2,0.234106
6,4,0.392548
6,8,0.511318
6,16,0.756961
6,32,0.807748
7,1,0.145958
7,2,0.245612
7,4,0.408980
7,8,0.666132
7,16,0.826103
7,32,1.032944
8,1,0.144843
8,2,0.243594
8,4,0.435797
8,8,0.721770
8,16,0.899776
8,32,1.249306
9,1,0.143888
9,2,0.259014
9,4,0.455407
9,8,0.762010
9,16,1.174221
9,32,1.335573
10,1,0.143515
10,2,0.268078
10,4,0.472072
10,8,0.794769
10,16,1.078172
10,32,1.123962
11,1,0.139941
11,2,0.260138
11,4,0.440209
11,8,0.619179
11,16,0.814096
11,32,0.978124
12,1,0.135050
12,2,0.246945
12,4,0.427313
12,8,0.572657
12,16,0.524339
12,32,0.687461
13,1,0.129079
13,2,0.230947
13,4,0.346647
13,8,0.438440
13,16,0.455787
13,32,0.535762
14,1,0.123317
14,2,0.216262
14,4,0.309884
14,8,0.334752
14,16,0.379822
14,32,0.544923
15,1,0.115455
15,2,0.195452
15,4,0.277118
15,8,0.313644
15,16,0.291202
15,32,0.345332
16,1,0.097829
16,2,0.164200
16,4,0.220703
16,8,0.227413
16,16,0.214470
16,32,0.261401
17,1,0.081490
17,2,0.132701
17,4,0.173200
17,8,0.161330
17,16,0.156746
17,32,0.206365
18,1,0.064539
18,2,0.101650
18,4,0.120361
18,8,0.107565
18,16,0.104923
18,32,0.135662
