HashBits,Threads,Throughput (MTPS)
1,1,0.139227
1,2,0.182183
1,4,0.183853
1,8,0.134355
1,16,0.091042
1,32,0.095656
2,1,0.141201
2,2,0.186326
2,4,0.205764
2,8,0.270956
2,16,0.150227
2,32,0.282543
3,1,0.144094
3,2,0.202859
3,4,0.240814
3,8,0.261755
3,16,0.302468
3,32,0.337352
4,1,0.140245
4,2,0.214543
4,4,0.262206
4,8,0.298530
4,16,0.399959
4,32,0.494456
5,1,0.141598
5,2,0.210615
5,4,0.279687
5,8,0.369040
5,16,0.484905
5,32,0.535662
6,1,0.148093
6,2,0.230787
6,4,0.376497
6,8,0.373460
6,16,0.620846
6,32,0.761350
7,1,0.145469
7,2,0.250643
7,4,0.427385
7,8,0.634376
7,16,0.910646
7,32,1.031440
8,1,0.146669
8,2,0.253594
8,4,0.431643
8,8,0.709421
8,16,0.881015
8,32,1.275665
9,1,0.146053
9,2,0.257493
9,4,0.453248
9,8,0.755383
9,16,1.058264
9,32,1.192069
10,1,0.144906
10,2,0.262997
10,4,0.460156
10,8,0.713887
10,16,1.098688
10,32,1.271288
11,1,0.142424
11,2,0.264318
11,4,0.465680
11,8,0.684852
11,16,0.870141
11,32,1.011872
12,1,0.132968
12,2,0.248385
12,4,0.385258
12,8,0.458764
12,16,0.549357
12,32,0.727593
13,1,0.129296
13,2,0.219804
13,4,0.354649
13,8,0.410620
13,16,0.420116
13,32,0.516043
14,1,0.123369
14,2,0.210193
14,4,0.297881
14,8,0.340737
14,16,0.384774
14,32,0.468206
15,1,0.114977
15,2,0.198276
15,4,0.283646
15,8,0.290425
15,16,0.305972
15,32,0.326494
16,1,0.100072
16,2,0.167943
16,4,0.229534
16,8,0.227240
16,16,0.212515
16,32,0.234571
17,1,0.080768
17,2,0.131864
17,4,0.166111
17,8,0.168236
17,16,0.153381
17,32,0.225961
18,1,0.064238
18,2,0.097872
18,4,0.128374
18,8,0.109988
18,16,0.106706
18,32,0.115367
