HashBits,Threads,Throughput (MTPS)
1,1,0.169605
1,2,0.317106
1,4,0.479429
1,8,0.780633
1,16,0.951574
1,32,1.389654
2,1,0.169326
2,2,0.329181
2,4,0.578575
2,8,0.875337
2,16,0.920089
2,32,0.994558
3,1,0.174301
3,2,0.336375
3,4,0.567216
3,8,0.634006
3,16,0.167356
3,32,0.459434
4,1,0.098756
4,2,0.129513
4,4,0.100377
4,8,0.064934
4,16,0.050101
4,32,0.043232
5,1,0.037558
5,2,0.049662
5,4,0.052292
5,8,0.048323
5,16,0.045112
5,32,0.047735
6,1,0.040358
6,2,0.052787
6,4,0.054005
6,8,0.055490
6,16,0.043883
6,32,0.054590
7,1,0.042124
7,2,0.056536
7,4,0.050625
7,8,0.051316
7,16,0.044448
7,32,0.041003
8,1,0.041452
8,2,0.049659
8,4,0.044989
8,8,0.047792
8,16,0.044632
8,32,0.059443
9,1,0.038622
9,2,0.052232
9,4,0.047585
9,8,0.046697
9,16,0.043725
9,32,0.063696
10,1,0.038544
10,2,0.053583
10,4,0.048423
10,8,0.049266
10,16,0.046727
10,32,0.064840
11,1,0.036413
11,2,0.055187
11,4,0.050517
11,8,0.047253
11,16,0.048739
11,32,0.055526
12,1,0.038412
12,2,0.052640
12,4,0.047902
12,8,0.048730
12,16,0.044638
12,32,0.033272
13,1,0.042008
13,2,0.056438
13,4,0.046134
13,8,0.050304
13,16,0.047957
13,32,0.063763
14,1,0.040046
14,2,0.041172
14,4,0.048924
14,8,0.046357
14,16,0.044173
14,32,0.056411
15,1,0.037076
15,2,0.050259
15,4,0.047752
15,8,0.046936
15,16,0.045081
15,32,0.047697
16,1,0.038206
16,2,0.051438
16,4,0.052273
16,8,0.047184
16,16,0.046393
16,32,0.057181
17,1,0.039395
17,2,0.059648
17,4,0.050115
17,8,0.045949
17,16,0.046395
17,32,0.043490
18,1,0.036807
18,2,0.052493
18,4,0.052022
18,8,0.047338
18,16,0.043084
18,32,0.039919
