HashBits,Threads,Throughput (MTPS)
1,1,17.252088
1,2,14.749915
1,4,14.188422
1,8,16.060129
1,16,17.343045
1,32,19.768706
2,1,17.681590
2,2,15.298473
2,4,15.528915
2,8,16.676116
2,16,17.842805
2,32,19.454874
3,1,16.899028
3,2,17.729868
3,4,18.200349
3,8,18.538086
3,16,19.876764
3,32,23.500106
4,1,18.929356
4,2,18.653932
4,4,18.391143
4,8,19.109863
4,16,19.558754
4,32,22.582539
5,1,34.535157
5,2,35.269636
5,4,36.893562
5,8,18.645237
5,16,20.479633
5,32,23.596593
6,1,18.528812
6,2,18.477458
6,4,18.480531
6,8,18.767712
6,16,20.105352
6,32,20.387775
7,1,26.184865
7,2,31.677648
7,4,32.691490
7,8,35.162980
7,16,17.772722
7,32,16.905313
8,1,23.233661
8,2,32.003072
8,4,32.369793
8,8,28.981307
8,16,39.006124
8,32,19.415214
9,1,31.499039
9,2,32.159511
9,4,33.143312
9,8,25.334414
9,16,12.431317
9,32,8.945264
10,1,19.358461
10,2,17.643841
10,4,16.460363
10,8,12.866867
10,16,9.199971
10,32,5.703140
11,1,16.785283
11,2,13.592312
11,4,10.629252
11,8,7.625206
11,16,4.899487
11,32,2.885295
12,1,12.985327
12,2,10.242963
12,4,7.318930
12,8,4.707278
12,16,2.818219
12,32,1.533841
13,1,9.897168
13,2,7.114248
13,4,4.587261
13,8,2.725932
13,16,1.505938
13,32,0.791932
14,1,6.925064
14,2,4.506189
14,4,2.671461
14,8,1.478159
14,16,0.781610
14,32,0.400951
15,1,4.402998
15,2,2.638383
15,4,1.447924
15,8,0.767079
15,16,0.398174
15,32,0.203306
16,1,2.586907
16,2,1.441140
16,4,0.751399
16,8,0.392642
16,16,0.202277
16,32,0.103052
17,1,1.388883
17,2,0.746720
17,4,0.387237
17,8,0.200488
17,16,0.102336
17,32,0.051693
18,1,0.719613
18,2,0.379496
18,4,0.197979
18,8,0.101787
18,16,0.051684
18,32,0.026128
