HashBits,Threads,Throughput (MTPS)
1,1,0.177531
1,2,0.505625
1,4,0.509744
1,8,0.480254
1,16,0.355185
1,32,0.295210
2,1,0.177705
2,2,0.537215
2,4,0.539056
2,8,0.507707
2,16,0.389827
2,32,0.275477
3,1,0.186357
3,2,0.504578
3,4,0.469839
3,8,0.367018
3,16,0.196117
3,32,0.158155
4,1,0.116314
4,2,0.140120
4,4,0.101209
4,8,0.069575
4,16,0.054845
4,32,0.051606
5,1,0.043031
5,2,0.055855
5,4,0.058320
5,8,0.055850
5,16,0.050391
5,32,0.046453
6,1,0.044064
6,2,0.062281
6,4,0.060766
6,8,0.061511
6,16,0.044986
6,32,0.044156
7,1,0.040048
7,2,0.065105
7,4,0.058874
7,8,0.052882
7,16,0.047095
7,32,0.045185
8,1,0.044213
8,2,0.047561
8,4,0.066766
8,8,0.057542
8,16,0.042373
8,32,0.046833
9,1,0.044029
9,2,0.052231
9,4,0.064931
9,8,0.048165
9,16,0.054765
9,32,0.044605
10,1,0.042764
10,2,0.063080
10,4,0.056762
10,8,0.055383
10,16,0.045455
10,32,0.042371
11,1,0.040155
11,2,0.063198
11,4,0.047028
11,8,0.059203
11,16,0.047695
11,32,0.046925
12,1,0.042011
12,2,0.057723
12,4,0.063947
12,8,0.059446
12,16,0.040910
12,32,0.045356
13,1,0.042559
13,2,0.050233
13,4,0.059509
13,8,0.061903
13,16,0.047781
13,32,0.045749
14,1,0.041994
14,2,0.063044
14,4,0.062231
14,8,0.056351
14,16,0.041105
14,32,0.046952
15,1,0.043931
15,2,0.062214
15,4,0.058832
15,8,0.057791
15,16,0.045421
15,32,0.049074
16,1,0.042940
16,2,0.057617
16,4,0.056336
16,8,0.057261
16,16,0.045474
16,32,0.048604
17,1,0.043922
17,2,0.054780
17,4,0.062894
17,8,0.058321
17,16,0.050887
17,32,0.043173
18,1,0.042812
18,2,0.059960
18,4,0.057846
18,8,0.049908
18,16,0.045144
18,32,0.036448
