HashBits,Threads,Throughput (MTPS)
1,1,0.170771
1,2,0.342981
1,4,0.636043
1,8,1.043453
1,16,1.124909
1,32,1.035748
2,1,0.177335
2,2,0.285497
2,4,0.631956
2,8,1.010285
2,16,1.089493
2,32,0.976366
3,1,0.187006
3,2,0.352075
3,4,0.594909
3,8,0.666477
3,16,0.726937
3,32,0.472657
4,1,0.110901
4,2,0.134450
4,4,0.110176
4,8,0.073494
4,16,0.066469
4,32,0.062344
5,1,0.041571
5,2,0.055440
5,4,0.051409
5,8,0.052935
5,16,0.079224
5,32,0.075613
6,1,0.041694
6,2,0.063710
6,4,0.058352
6,8,0.038675
6,16,0.073876
6,32,0.075514
7,1,0.041011
7,2,0.059914
7,4,0.044611
7,8,0.052465
7,16,0.073103
7,32,0.073721
8,1,0.039736
8,2,0.055171
8,4,0.047465
8,8,0.055953
8,16,0.076138
8,32,0.073379
9,1,0.042370
9,2,0.050067
9,4,0.057750
9,8,0.048574
9,16,0.074905
9,32,0.061343
10,1,0.043387
10,2,0.049457
10,4,0.050042
10,8,0.051346
10,16,0.077704
10,32,0.073969
11,1,0.043158
11,2,0.047585
11,4,0.049621
11,8,0.049315
11,16,0.079436
11,32,0.079905
12,1,0.041511
12,2,0.059950
12,4,0.048567
12,8,0.051717
12,16,0.079446
12,32,0.076587
13,1,0.042856
13,2,0.055045
13,4,0.050114
13,8,0.050282
13,16,0.071910
13,32,0.078673
14,1,0.043134
14,2,0.060566
14,4,0.049691
14,8,0.054121
14,16,0.072287
14,32,0.072362
15,1,0.042948
15,2,0.049578
15,4,0.054014
15,8,0.051720
15,16,0.073718
15,32,0.066677
16,1,0.043530
16,2,0.057834
16,4,0.050881
16,8,0.049428
16,16,0.072763
16,32,0.069500
17,1,0.042345
17,2,0.060583
17,4,0.045412
17,8,0.048704
17,16,0.063688
17,32,0.066369
18,1,0.043905
18,2,0.048201
18,4,0.054106
18,8,0.047179
18,16,0.068534
18,32,0.057977
