HashBits,Threads,Throughput (MTPS)
1,1,0.180260
1,2,0.348506
1,4,0.583728
1,8,0.976839
1,16,1.108413
1,32,0.416591
2,1,0.190651
2,2,0.360510
2,4,0.647840
2,8,1.052541
2,16,1.080436
2,32,0.992807
3,1,0.186372
3,2,0.353073
3,4,0.572834
3,8,0.623520
3,16,0.640388
3,32,0.431665
4,1,0.111736
4,2,0.131733
4,4,0.113875
4,8,0.074426
4,16,0.068816
4,32,0.060575
5,1,0.042620
5,2,0.054603
5,4,0.054923
5,8,0.050459
5,16,0.061052
5,32,0.080551
6,1,0.043942
6,2,0.058771
6,4,0.052838
6,8,0.051889
6,16,0.078118
6,32,0.077067
7,1,0.043169
7,2,0.060281
7,4,0.049577
7,8,0.055123
7,16,0.071580
7,32,0.076546
8,1,0.041049
8,2,0.057226
8,4,0.048598
8,8,0.053852
8,16,0.072085
8,32,0.068075
9,1,0.043055
9,2,0.062454
9,4,0.055675
9,8,0.039248
9,16,0.074240
9,32,0.074914
10,1,0.042653
10,2,0.061133
10,4,0.042482
10,8,0.056749
10,16,0.072472
10,32,0.069094
11,1,0.044348
11,2,0.053936
11,4,0.047175
11,8,0.053526
11,16,0.074359
11,32,0.078063
12,1,0.041737
12,2,0.054258
12,4,0.052908
12,8,0.053299
12,16,0.070956
12,32,0.074579
13,1,0.042680
13,2,0.058042
13,4,0.050194
13,8,0.056387
13,16,0.077641
13,32,0.070801
14,1,0.045631
14,2,0.054579
14,4,0.050739
14,8,0.049645
14,16,0.077236
14,32,0.078683
15,1,0.043267
15,2,0.059729
15,4,0.051189
15,8,0.057609
15,16,0.076722
15,32,0.074686
16,1,0.042862
16,2,0.058785
16,4,0.054258
16,8,0.050457
16,16,0.069275
16,32,0.063458
17,1,0.043248
17,2,0.046926
17,4,0.058298
17,8,0.050110
17,16,0.068707
17,32,0.062021
18,1,0.042981
18,2,0.055411
18,4,0.043938
18,8,0.050318
18,16,0.060087
18,32,0.055740
