HashBits,Threads,Throughput (MTPS)
1,1,0.137087
1,2,0.287878
1,4,0.568030
1,8,0.786047
1,16,0.913473
1,32,1.361679
2,1,0.166924
2,2,0.317309
2,4,0.585180
2,8,0.361612
2,16,0.905245
2,32,1.304206
3,1,0.180154
3,2,0.344767
3,4,0.541700
3,8,0.621363
3,16,0.503826
3,32,0.533298
4,1,0.103429
4,2,0.128099
4,4,0.096379
4,8,0.063841
4,16,0.048973
4,32,0.047028
5,1,0.036426
5,2,0.053004
5,4,0.041104
5,8,0.040329
5,16,0.048593
5,32,0.061756
6,1,0.035722
6,2,0.049305
6,4,0.046644
6,8,0.048638
6,16,0.044814
6,32,0.050131
7,1,0.039550
7,2,0.051450
7,4,0.049345
7,8,0.049692
7,16,0.031004
7,32,0.059128
8,1,0.040876
8,2,0.056211
8,4,0.045861
8,8,0.051149
8,16,0.043464
8,32,0.058254
9,1,0.038130
9,2,0.049823
9,4,0.046470
9,8,0.043033
9,16,0.046515
9,32,0.048065
10,1,0.040510
10,2,0.047645
10,4,0.047412
10,8,0.051690
10,16,0.044847
10,32,0.059944
11,1,0.036728
11,2,0.047188
11,4,0.044763
11,8,0.047133
11,16,0.046177
11,32,0.059334
12,1,0.038331
12,2,0.055468
12,4,0.048435
12,8,0.043520
12,16,0.045842
12,32,0.045097
13,1,0.038420
13,2,0.053227
13,4,0.048530
13,8,0.045447
13,16,0.045402
13,32,0.059382
14,1,0.038358
14,2,0.053495
14,4,0.046812
14,8,0.047493
14,16,0.043614
14,32,0.057444
15,1,0.039239
15,2,0.057992
15,4,0.052422
15,8,0.043702
15,16,0.045305
15,32,0.061529
16,1,0.039781
16,2,0.050432
16,4,0.043978
16,8,0.045010
16,16,0.046415
16,32,0.048842
17,1,0.039963
17,2,0.049532
17,4,0.050320
17,8,0.040397
17,16,0.039230
17,32,0.053734
18,1,0.039767
18,2,0.053100
18,4,0.044970
18,8,0.045972
18,16,0.042363
18,32,0.042593
