HashBits,Threads,Throughput (MTPS)
1,1,0.158932
1,2,0.300208
1,4,0.549384
1,8,0.793782
1,16,0.924984
1,32,1.444573
2,1,0.166618
2,2,0.325834
2,4,0.513095
2,8,0.949022
2,16,1.003761
2,32,0.987817
3,1,0.173247
3,2,0.324654
3,4,0.478422
3,8,0.177235
3,16,0.480494
3,32,0.537947
4,1,0.106462
4,2,0.125319
4,4,0.096662
4,8,0.064254
4,16,0.052247
4,32,0.048937
5,1,0.037075
5,2,0.053053
5,4,0.041801
5,8,0.051078
5,16,0.046405
5,32,0.073842
6,1,0.032519
6,2,0.050581
6,4,0.047753
6,8,0.042415
6,16,0.045428
6,32,0.056988
7,1,0.041274
7,2,0.043816
7,4,0.045479
7,8,0.047403
7,16,0.043829
7,32,0.059196
8,1,0.036250
8,2,0.047847
8,4,0.056753
8,8,0.046601
8,16,0.047075
8,32,0.050126
9,1,0.036107
9,2,0.050507
9,4,0.046901
9,8,0.044073
9,16,0.043517
9,32,0.060206
10,1,0.040184
10,2,0.053830
10,4,0.048116
10,8,0.047829
10,16,0.044342
10,32,0.045190
11,1,0.039602
11,2,0.049563
11,4,0.047324
11,8,0.044182
11,16,0.041931
11,32,0.063622
12,1,0.040519
12,2,0.046980
12,4,0.044565
12,8,0.045273
12,16,0.040472
12,32,0.067434
13,1,0.040900
13,2,0.053657
13,4,0.046149
13,8,0.045635
13,16,0.047510
13,32,0.057007
14,1,0.039346
14,2,0.051596
14,4,0.049347
14,8,0.045058
14,16,0.043901
14,32,0.056987
15,1,0.039293
15,2,0.050895
15,4,0.048432
15,8,0.041632
15,16,0.043942
15,32,0.056190
16,1,0.037309
16,2,0.049007
16,4,0.042841
16,8,0.046451
16,16,0.044437
16,32,0.051587
17,1,0.038575
17,2,0.052742
17,4,0.049421
17,8,0.050756
17,16,0.042171
17,32,0.051688
18,1,0.035395
18,2,0.048905
18,4,0.045031
18,8,0.041701
18,16,0.045756
18,32,0.047632
