HashBits,Threads,Throughput (MTPS)
1,1,0.158909
1,2,0.304468
1,4,0.519594
1,8,0.882575
1,16,0.715377
1,32,1.356133
2,1,0.170579
2,2,0.331074
2,4,0.558186
2,8,0.851364
2,16,0.943424
2,32,0.965332
3,1,0.139336
3,2,0.345633
3,4,0.557696
3,8,0.620708
3,16,0.530556
3,32,0.620166
4,1,0.103533
4,2,0.127260
4,4,0.095901
4,8,0.063820
4,16,0.051257
4,32,0.045896
5,1,0.036571
5,2,0.051299
5,4,0.050011
5,8,0.043043
5,16,0.048782
5,32,0.053146
6,1,0.042620
6,2,0.051554
6,4,0.046635
6,8,0.044226
6,16,0.043212
6,32,0.058004
7,1,0.036309
7,2,0.052324
7,4,0.047543
7,8,0.044001
7,16,0.048177
7,32,0.061368
8,1,0.038931
8,2,0.052469
8,4,0.042378
8,8,0.050525
8,16,0.044484
8,32,0.057109
9,1,0.031534
9,2,0.047711
9,4,0.045509
9,8,0.044411
9,16,0.044554
9,32,0.060681
10,1,0.040205
10,2,0.050750
10,4,0.048102
10,8,0.043453
10,16,0.044516
10,32,0.058916
11,1,0.039285
11,2,0.059317
11,4,0.037573
11,8,0.046005
11,16,0.043541
11,32,0.055343
12,1,0.033993
12,2,0.050042
12,4,0.047736
12,8,0.044517
12,16,0.046711
12,32,0.052760
13,1,0.038839
13,2,0.052960
13,4,0.047232
13,8,0.046091
13,16,0.043325
13,32,0.063698
14,1,0.038137
14,2,0.048371
14,4,0.056280
14,8,0.046947
14,16,0.043454
14,32,0.048239
15,1,0.038584
15,2,0.053252
15,4,0.048748
15,8,0.047284
15,16,0.046766
15,32,0.059799
16,1,0.040552
16,2,0.047776
16,4,0.048229
16,8,0.043513
16,16,0.044803
16,32,0.053217
17,1,0.040318
17,2,0.045017
17,4,0.049172
17,8,0.048827
17,16,0.042937
17,32,0.054970
18,1,0.038635
18,2,0.053152
18,4,0.044680
18,8,0.042837
18,16,0.042145
18,32,0.042183
