HashBits,Threads,Throughput (MTPS)
1,1,0.183094
1,2,0.347523
1,4,0.616155
1,8,1.041693
1,16,0.973505
1,32,1.105641
2,1,0.181462
2,2,0.371949
2,4,0.647428
2,8,1.088328
2,16,1.054070
2,32,0.891156
3,1,0.180354
3,2,0.356221
3,4,0.577180
3,8,0.690122
3,16,0.663585
3,32,0.486645
4,1,0.106724
4,2,0.138722
4,4,0.116461
4,8,0.077472
4,16,0.071096
4,32,0.060667
5,1,0.041390
5,2,0.057563
5,4,0.053572
5,8,0.054123
5,16,0.079830
5,32,0.074217
6,1,0.040904
6,2,0.060578
6,4,0.058098
6,8,0.039077
6,16,0.071660
6,32,0.076825
7,1,0.040845
7,2,0.060780
7,4,0.037614
7,8,0.052136
7,16,0.073341
7,32,0.073472
8,1,0.042865
8,2,0.049973
8,4,0.056841
8,8,0.044788
8,16,0.062848
8,32,0.080721
9,1,0.041944
9,2,0.059672
9,4,0.050256
9,8,0.054405
9,16,0.082020
9,32,0.074706
10,1,0.043752
10,2,0.051658
10,4,0.058194
10,8,0.052552
10,16,0.082838
10,32,0.074788
11,1,0.042478
11,2,0.056848
11,4,0.049310
11,8,0.052690
11,16,0.069566
11,32,0.070833
12,1,0.042645
12,2,0.052713
12,4,0.059014
12,8,0.053972
12,16,0.081893
12,32,0.072856
13,1,0.041684
13,2,0.060377
13,4,0.048461
13,8,0.048372
13,16,0.074358
13,32,0.072711
14,1,0.044052
14,2,0.058487
14,4,0.046294
14,8,0.050656
14,16,0.067630
14,32,0.076434
15,1,0.045308
15,2,0.050020
15,4,0.047676
15,8,0.051340
15,16,0.066912
15,32,0.076970
16,1,0.042087
16,2,0.056773
16,4,0.055053
16,8,0.051724
16,16,0.078751
16,32,0.069296
17,1,0.041781
17,2,0.057238
17,4,0.047320
17,8,0.053906
17,16,0.068349
17,32,0.065564
18,1,0.041290
18,2,0.055862
18,4,0.049230
18,8,0.050762
18,16,0.066034
18,32,0.061010
