HashBits,Threads,Throughput (MTPS)
1,1,0.188309
1,2,0.334373
1,4,0.646013
1,8,0.409227
1,16,1.049839
1,32,1.079498
2,1,0.187593
2,2,0.358197
2,4,0.651361
2,8,1.073814
2,16,1.105700
2,32,0.967719
3,1,0.186697
3,2,0.350263
3,4,0.570133
3,8,0.641180
3,16,0.630204
3,32,0.479583
4,1,0.107448
4,2,0.139900
4,4,0.115242
4,8,0.076270
4,16,0.069808
4,32,0.067043
5,1,0.041671
5,2,0.052524
5,4,0.047320
5,8,0.051215
5,16,0.069826
5,32,0.078931
6,1,0.041873
6,2,0.059380
6,4,0.048644
6,8,0.052131
6,16,0.072616
6,32,0.061672
7,1,0.045036
7,2,0.061203
7,4,0.045982
7,8,0.049852
7,16,0.067822
7,32,0.076661
8,1,0.043964
8,2,0.061239
8,4,0.052111
8,8,0.050199
8,16,0.075132
8,32,0.073979
9,1,0.042915
9,2,0.054189
9,4,0.052321
9,8,0.051675
9,16,0.069129
9,32,0.074062
10,1,0.042420
10,2,0.046984
10,4,0.046522
10,8,0.049820
10,16,0.080543
10,32,0.077116
11,1,0.041801
11,2,0.060316
11,4,0.048766
11,8,0.051164
11,16,0.080757
11,32,0.072946
12,1,0.041651
12,2,0.060725
12,4,0.049383
12,8,0.046847
12,16,0.074348
12,32,0.069913
13,1,0.043818
13,2,0.057181
13,4,0.046209
13,8,0.049569
13,16,0.079846
13,32,0.080438
14,1,0.042472
14,2,0.058720
14,4,0.052299
14,8,0.054551
14,16,0.066680
14,32,0.075855
15,1,0.041740
15,2,0.057742
15,4,0.053134
15,8,0.056451
15,16,0.077762
15,32,0.077557
16,1,0.043589
16,2,0.058981
16,4,0.049730
16,8,0.053447
16,16,0.070714
16,32,0.075599
17,1,0.042872
17,2,0.057338
17,4,0.050511
17,8,0.051102
17,16,0.070864
17,32,0.070003
18,1,0.042515
18,2,0.058235
18,4,0.050398
18,8,0.049424
18,16,0.068257
18,32,0.060460
