HashBits,Threads,Throughput (MTPS)
1,1,0.137481
1,2,0.111496
1,4,0.116561
1,8,0.094105
1,16,0.060408
1,32,0.055916
2,1,0.137210
2,2,0.202844
2,4,0.172386
2,8,0.148583
2,16,0.123783
2,32,0.094097
3,1,0.138896
3,2,0.206083
3,4,0.183528
3,8,0.206279
3,16,0.215495
3,32,0.166633
4,1,0.136198
4,2,0.197031
4,4,0.223240
4,8,0.167811
4,16,0.215519
4,32,0.259925
5,1,0.132586
5,2,0.213067
5,4,0.260374
5,8,0.294735
5,16,0.306948
5,32,0.341018
6,1,0.143260
6,2,0.227391
6,4,0.261597
6,8,0.233375
6,16,0.355116
6,32,0.513698
7,1,0.139522
7,2,0.197513
7,4,0.347592
7,8,0.594528
7,16,0.557112
7,32,0.721417
8,1,0.144967
8,2,0.189006
8,4,0.336237
8,8,0.556050
8,16,0.794612
8,32,0.671751
9,1,0.144493
9,2,0.231415
9,4,0.374574
9,8,0.560405
9,16,0.853412
9,32,0.891237
10,1,0.139664
10,2,0.233403
10,4,0.359721
10,8,0.571513
10,16,0.797704
10,32,0.775180
11,1,0.137688
11,2,0.251217
11,4,0.352528
11,8,0.510773
11,16,0.625629
11,32,0.635932
12,1,0.132359
12,2,0.241137
12,4,0.356070
12,8,0.447345
12,16,0.486432
12,32,0.491380
13,1,0.126664
13,2,0.224390
13,4,0.308663
13,8,0.370035
13,16,0.372650
13,32,0.354427
14,1,0.121073
14,2,0.216571
14,4,0.256678
14,8,0.299042
14,16,0.364384
14,32,0.302921
15,1,0.111557
15,2,0.193361
15,4,0.239117
15,8,0.249695
15,16,0.275208
15,32,0.241720
16,1,0.090764
16,2,0.159471
16,4,0.199711
16,8,0.194902
16,16,0.205935
16,32,0.190298
17,1,0.075779
17,2,0.128582
17,4,0.142267
17,8,0.132777
17,16,0.139646
17,32,0.140207
18,1,0.061504
18,2,0.092916
18,4,0.099869
18,8,0.096568
18,16,0.100117
18,32,0.098918
