HashBits,Threads,Throughput (MTPS)
1,1,0.131243
1,2,0.105541
1,4,0.129376
1,8,0.099385
1,16,0.061596
1,32,0.058719
2,1,0.136787
2,2,0.188264
2,4,0.155026
2,8,0.147670
2,16,0.098900
2,32,0.086043
3,1,0.138394
3,2,0.121333
3,4,0.152328
3,8,0.192759
3,16,0.210444
3,32,0.147986
4,1,0.135812
4,2,0.205500
4,4,0.177695
4,8,0.234189
4,16,0.260523
4,32,0.287978
5,1,0.140860
5,2,0.214313
5,4,0.170021
5,8,0.243841
5,16,0.287785
5,32,0.346227
6,1,0.137942
6,2,0.215739
6,4,0.282295
6,8,0.278584
6,16,0.402200
6,32,0.575234
7,1,0.145576
7,2,0.179303
7,4,0.342460
7,8,0.457690
7,16,0.620293
7,32,0.634388
8,1,0.144909
8,2,0.236702
8,4,0.353074
8,8,0.513089
8,16,0.857260
8,32,0.661172
9,1,0.142377
9,2,0.251520
9,4,0.368484
9,8,0.593715
9,16,0.839020
9,32,0.775341
10,1,0.141535
10,2,0.260541
10,4,0.371018
10,8,0.626357
10,16,0.838485
10,32,0.779877
11,1,0.136096
11,2,0.199473
11,4,0.380465
11,8,0.547516
11,16,0.629769
11,32,0.650944
12,1,0.128226
12,2,0.227777
12,4,0.348732
12,8,0.447414
12,16,0.478432
12,32,0.474439
13,1,0.125354
13,2,0.224858
13,4,0.273664
13,8,0.339700
13,16,0.399787
13,32,0.350620
14,1,0.120156
14,2,0.212523
14,4,0.256866
14,8,0.280272
14,16,0.351796
14,32,0.305253
15,1,0.108827
15,2,0.187712
15,4,0.224434
15,8,0.250127
15,16,0.272223
15,32,0.229486
16,1,0.092426
16,2,0.158926
16,4,0.198030
16,8,0.190231
16,16,0.202645
16,32,0.189989
17,1,0.076905
17,2,0.112941
17,4,0.151623
17,8,0.136441
17,16,0.143343
17,32,0.137351
18,1,0.058503
18,2,0.100040
18,4,0.102634
18,8,0.103814
18,16,0.098569
18,32,0.095492
