HashBits,Threads,Throughput (MTPS)
1,1,0.131921
1,2,0.154872
1,4,0.127678
1,8,0.071199
1,16,0.048781
1,32,0.056812
2,1,0.138465
2,2,0.142524
2,4,0.143434
2,8,0.133898
2,16,0.082929
2,32,0.083189
3,1,0.137156
3,2,0.116849
3,4,0.174213
3,8,0.147548
3,16,0.195416
3,32,0.136048
4,1,0.132241
4,2,0.122939
4,4,0.143983
4,8,0.157129
4,16,0.207468
4,32,0.250181
5,1,0.138854
5,2,0.145584
5,4,0.214785
5,8,0.276271
5,16,0.300412
5,32,0.267166
6,1,0.139809
6,2,0.203479
6,4,0.286853
6,8,0.343472
6,16,0.392613
6,32,0.580025
7,1,0.140134
7,2,0.235492
7,4,0.318349
7,8,0.464762
7,16,0.606954
7,32,0.619770
8,1,0.144145
8,2,0.224242
8,4,0.291478
8,8,0.501599
8,16,0.652930
8,32,0.818099
9,1,0.142678
9,2,0.255853
9,4,0.351342
9,8,0.601215
9,16,0.829817
9,32,0.839592
10,1,0.141850
10,2,0.210215
10,4,0.368532
10,8,0.583452
10,16,0.848766
10,32,0.772713
11,1,0.138862
11,2,0.204268
11,4,0.360242
11,8,0.525169
11,16,0.636739
11,32,0.662205
12,1,0.132361
12,2,0.242538
12,4,0.353453
12,8,0.444733
12,16,0.465018
12,32,0.488287
13,1,0.125970
13,2,0.181167
13,4,0.283436
13,8,0.336744
13,16,0.400225
13,32,0.347724
14,1,0.120237
14,2,0.166841
14,4,0.249276
14,8,0.303824
14,16,0.344799
14,32,0.298769
15,1,0.109090
15,2,0.193299
15,4,0.240997
15,8,0.247660
15,16,0.263113
15,32,0.236762
16,1,0.090038
16,2,0.148561
16,4,0.185078
16,8,0.192145
16,16,0.211990
16,32,0.194006
17,1,0.071723
17,2,0.123036
17,4,0.157877
17,8,0.131747
17,16,0.144156
17,32,0.130861
18,1,0.057776
18,2,0.095070
18,4,0.112817
18,8,0.107683
18,16,0.098682
18,32,0.095928
