HashBits,Threads,Throughput (MTPS)
1,1,0.160395
1,2,0.346563
1,4,0.548937
1,8,0.821462
1,16,1.045502
1,32,0.967232
2,1,0.167750
2,2,0.220677
2,4,0.603052
2,8,0.874523
2,16,1.100297
2,32,0.919211
3,1,0.181269
3,2,0.342648
3,4,0.545612
3,8,0.615897
3,16,0.552082
3,32,0.422921
4,1,0.101277
4,2,0.120244
4,4,0.096556
4,8,0.065650
4,16,0.057986
4,32,0.054300
5,1,0.039849
5,2,0.052737
5,4,0.048399
5,8,0.052059
5,16,0.065575
5,32,0.072350
6,1,0.038846
6,2,0.060183
6,4,0.047792
6,8,0.053036
6,16,0.073062
6,32,0.074016
7,1,0.036182
7,2,0.049743
7,4,0.043303
7,8,0.047840
7,16,0.051236
7,32,0.072304
8,1,0.038206
8,2,0.048750
8,4,0.054007
8,8,0.049313
8,16,0.070454
8,32,0.063339
9,1,0.041950
9,2,0.054751
9,4,0.050353
9,8,0.051954
9,16,0.074517
9,32,0.038852
10,1,0.040275
10,2,0.050045
10,4,0.043557
10,8,0.049183
10,16,0.067126
10,32,0.070265
11,1,0.038617
11,2,0.052049
11,4,0.054380
11,8,0.052186
11,16,0.064796
11,32,0.073856
12,1,0.040102
12,2,0.055838
12,4,0.047295
12,8,0.049569
12,16,0.067551
12,32,0.057905
13,1,0.041653
13,2,0.051893
13,4,0.048085
13,8,0.052084
13,16,0.073280
13,32,0.071241
14,1,0.040696
14,2,0.051177
14,4,0.049109
14,8,0.049874
14,16,0.059915
14,32,0.067727
15,1,0.039233
15,2,0.059921
15,4,0.045593
15,8,0.050758
15,16,0.069881
15,32,0.070763
16,1,0.041029
16,2,0.039388
16,4,0.042800
16,8,0.049711
16,16,0.070461
16,32,0.065900
17,1,0.038270
17,2,0.046499
17,4,0.048540
17,8,0.048674
17,16,0.065624
17,32,0.066153
18,1,0.039939
18,2,0.052573
18,4,0.050345
18,8,0.049740
18,16,0.063718
18,32,0.052650
