HashBits,Threads,Throughput (MTPS)
1,1,0.155307
1,2,0.311473
1,4,0.439371
1,8,0.811201
1,16,0.988829
1,32,0.926568
2,1,0.157006
2,2,0.310658
2,4,0.562143
2,8,0.857574
2,16,0.930603
2,32,0.710233
3,1,0.176078
3,2,0.329797
3,4,0.551791
3,8,0.553392
3,16,0.422674
3,32,0.245492
4,1,0.091088
4,2,0.128828
4,4,0.098995
4,8,0.062725
4,16,0.055363
4,32,0.047658
5,1,0.038982
5,2,0.052635
5,4,0.048434
5,8,0.048529
5,16,0.069557
5,32,0.070458
6,1,0.038135
6,2,0.058778
6,4,0.058541
6,8,0.050821
6,16,0.074781
6,32,0.069523
7,1,0.035108
7,2,0.048858
7,4,0.045782
7,8,0.047102
7,16,0.063697
7,32,0.070009
8,1,0.038552
8,2,0.054371
8,4,0.047188
8,8,0.047957
8,16,0.067194
8,32,0.069400
9,1,0.038246
9,2,0.047673
9,4,0.048624
9,8,0.052582
9,16,0.075373
9,32,0.067378
10,1,0.036985
10,2,0.051036
10,4,0.044345
10,8,0.051946
10,16,0.069678
10,32,0.060566
11,1,0.038548
11,2,0.048913
11,4,0.048923
11,8,0.047733
11,16,0.067216
11,32,0.070429
12,1,0.037553
12,2,0.057822
12,4,0.058369
12,8,0.049852
12,16,0.069282
12,32,0.073481
13,1,0.039197
13,2,0.040636
13,4,0.045628
13,8,0.040135
13,16,0.068264
13,32,0.068137
14,1,0.037508
14,2,0.046996
14,4,0.044411
14,8,0.052827
14,16,0.047506
14,32,0.072282
15,1,0.039176
15,2,0.055682
15,4,0.048007
15,8,0.051017
15,16,0.064867
15,32,0.049505
16,1,0.037171
16,2,0.051323
16,4,0.049089
16,8,0.048439
16,16,0.070274
16,32,0.066888
17,1,0.037760
17,2,0.050933
17,4,0.044754
17,8,0.049640
17,16,0.067753
17,32,0.062585
18,1,0.039080
18,2,0.043559
18,4,0.044840
18,8,0.045736
18,16,0.059626
18,32,0.059032
