HashBits,Threads,Throughput (MTPS)
1,1,0.139511
1,2,0.138665
1,4,0.132867
1,8,0.126725
1,16,0.130472
1,32,0.129799
2,1,0.141949
2,2,0.135863
2,4,0.129659
2,8,0.129029
2,16,0.129823
2,32,0.129300
3,1,0.139861
3,2,0.135085
3,4,0.132079
3,8,0.128627
3,16,0.133073
3,32,0.128007
4,1,0.142158
4,2,0.137047
4,4,0.131788
4,8,0.132707
4,16,0.133788
4,32,0.132689
5,1,0.147495
5,2,0.136573
5,4,0.131345
5,8,0.130375
5,16,0.129331
5,32,0.135381
6,1,0.147779
6,2,0.135253
6,4,0.137415
6,8,0.137609
6,16,0.131135
6,32,0.137114
7,1,0.144530
7,2,0.142677
7,4,0.131399
7,8,0.134221
7,16,0.135375
7,32,0.136676
8,1,0.147183
8,2,0.137095
8,4,0.133572
8,8,0.135885
8,16,0.129773
8,32,0.133838
9,1,0.146928
9,2,0.144066
9,4,0.127930
9,8,0.132652
9,16,0.134526
9,32,0.129878
10,1,0.142668
10,2,0.142807
10,4,0.134501
10,8,0.133327
10,16,0.133519
10,32,0.132568
11,1,0.141573
11,2,0.138537
11,4,0.130130
11,8,0.129320
11,16,0.129932
11,32,0.128188
12,1,0.134465
12,2,0.131355
12,4,0.123452
12,8,0.123680
12,16,0.122424
12,32,0.122338
13,1,0.130616
13,2,0.125881
13,4,0.117518
13,8,0.111514
13,16,0.115440
13,32,0.113504
14,1,0.124543
14,2,0.122031
14,4,0.111231
14,8,0.111911
14,16,0.111466
14,32,0.113284
15,1,0.116323
15,2,0.113298
15,4,0.105102
15,8,0.103316
15,16,0.104170
15,32,0.102872
16,1,0.099578
16,2,0.099377
16,4,0.089904
16,8,0.089720
16,16,0.091419
16,32,0.091649
17,1,0.082664
17,2,0.080891
17,4,0.074965
17,8,0.074843
17,16,0.074569
17,32,0.076225
18,1,0.065299
18,2,0.063715
18,4,0.061335
18,8,0.060043
18,16,0.060912
18,32,0.060398
