HashBits,Threads,Throughput (MTPS)
1,1,0.131034
1,2,0.160918
1,4,0.175360
1,8,0.114517
1,16,0.055257
1,32,0.057131
2,1,0.133770
2,2,0.187606
2,4,0.205124
2,8,0.145109
2,16,0.116152
2,32,0.111522
3,1,0.135808
3,2,0.199192
3,4,0.225301
3,8,0.179046
3,16,0.195582
3,32,0.173120
4,1,0.133380
4,2,0.214623
4,4,0.173990
4,8,0.172732
4,16,0.236317
4,32,0.230682
5,1,0.141102
5,2,0.212217
5,4,0.205069
5,8,0.180048
5,16,0.269771
5,32,0.294655
6,1,0.134947
6,2,0.200904
6,4,0.311405
6,8,0.347746
6,16,0.407587
6,32,0.436478
7,1,0.141251
7,2,0.237693
7,4,0.394221
7,8,0.390284
7,16,0.613362
7,32,0.488971
8,1,0.139687
8,2,0.231923
8,4,0.340797
8,8,0.610684
8,16,0.731521
8,32,0.511756
9,1,0.143403
9,2,0.223829
9,4,0.437073
9,8,0.537558
9,16,0.711514
9,32,0.833931
10,1,0.133710
10,2,0.245019
10,4,0.431114
10,8,0.602868
10,16,0.827773
10,32,0.883499
11,1,0.137740
11,2,0.254235
11,4,0.438719
11,8,0.550639
11,16,0.654418
11,32,0.749946
12,1,0.131934
12,2,0.197225
12,4,0.342833
12,8,0.426134
12,16,0.492344
12,32,0.590878
13,1,0.119991
13,2,0.219599
13,4,0.333478
13,8,0.351397
13,16,0.380835
13,32,0.405935
14,1,0.116496
14,2,0.211761
14,4,0.252674
14,8,0.298199
14,16,0.354247
14,32,0.373256
15,1,0.105444
15,2,0.152402
15,4,0.220381
15,8,0.256445
15,16,0.266194
15,32,0.289263
16,1,0.091716
16,2,0.154250
16,4,0.193778
16,8,0.195597
16,16,0.192048
16,32,0.214701
17,1,0.071347
17,2,0.111027
17,4,0.155132
17,8,0.140610
17,16,0.140169
17,32,0.193841
18,1,0.062776
18,2,0.100053
18,4,0.105331
18,8,0.104248
18,16,0.098855
18,32,0.121621
