HashBits,Threads,Throughput (MTPS)
1,1,0.133891
1,2,0.102230
1,4,0.118958
1,8,0.078498
1,16,0.062311
1,32,0.069002
2,1,0.135782
2,2,0.121003
2,4,0.142937
2,8,0.155279
2,16,0.106218
2,32,0.116844
3,1,0.137219
3,2,0.135850
3,4,0.153466
3,8,0.194292
3,16,0.203445
3,32,0.180065
4,1,0.136243
4,2,0.193014
4,4,0.158187
4,8,0.192145
4,16,0.286423
4,32,0.253625
5,1,0.135549
5,2,0.212841
5,4,0.238328
5,8,0.276123
5,16,0.287803
5,32,0.274756
6,1,0.133497
6,2,0.150558
6,4,0.271760
6,8,0.388408
6,16,0.499797
6,32,0.434723
7,1,0.135585
7,2,0.182889
7,4,0.321220
7,8,0.524287
7,16,0.587126
7,32,0.683933
8,1,0.144506
8,2,0.205196
8,4,0.353696
8,8,0.500808
8,16,0.748700
8,32,0.489476
9,1,0.140899
9,2,0.225540
9,4,0.363093
9,8,0.552016
9,16,0.885130
9,32,1.032148
10,1,0.142487
10,2,0.225288
10,4,0.390009
10,8,0.651423
10,16,0.883456
10,32,0.861869
11,1,0.137964
11,2,0.252378
11,4,0.392068
11,8,0.556123
11,16,0.646924
11,32,0.720906
12,1,0.129000
12,2,0.193142
12,4,0.340960
12,8,0.452954
12,16,0.499673
12,32,0.600335
13,1,0.119959
13,2,0.213690
13,4,0.304135
13,8,0.345987
13,16,0.432101
13,32,0.448171
14,1,0.119874
14,2,0.173069
14,4,0.256689
14,8,0.290510
14,16,0.337889
14,32,0.383078
15,1,0.110350
15,2,0.192480
15,4,0.231776
15,8,0.248253
15,16,0.291747
15,32,0.350551
16,1,0.093647
16,2,0.150398
16,4,0.205155
16,8,0.192296
16,16,0.195319
16,32,0.259050
17,1,0.071941
17,2,0.124575
17,4,0.152292
17,8,0.138025
17,16,0.137182
17,32,0.137290
18,1,0.059449
18,2,0.089680
18,4,0.105950
18,8,0.101033
18,16,0.099842
18,32,0.110756
