HashBits,Threads,Throughput (MTPS)
1,1,0.135260
1,2,0.158575
1,4,0.124265
1,8,0.072085
1,16,0.065268
1,32,0.061882
2,1,0.138760
2,2,0.129578
2,4,0.163108
2,8,0.145844
2,16,0.103262
2,32,0.111411
3,1,0.135869
3,2,0.166079
3,4,0.169367
3,8,0.183568
3,16,0.193598
3,32,0.222202
4,1,0.131477
4,2,0.134562
4,4,0.198775
4,8,0.237118
4,16,0.196311
4,32,0.183820
5,1,0.131028
5,2,0.125384
5,4,0.152145
5,8,0.300293
5,16,0.227127
5,32,0.290639
6,1,0.133366
6,2,0.215971
6,4,0.243341
6,8,0.262661
6,16,0.386873
6,32,0.516410
7,1,0.140535
7,2,0.190683
7,4,0.309966
7,8,0.418975
7,16,0.555265
7,32,0.633961
8,1,0.144719
8,2,0.253394
8,4,0.352506
8,8,0.578701
8,16,0.893030
8,32,0.921353
9,1,0.143459
9,2,0.223047
9,4,0.390159
9,8,0.628338
9,16,1.013710
9,32,0.964571
10,1,0.142432
10,2,0.220164
10,4,0.411360
10,8,0.688912
10,16,0.838239
10,32,0.863029
11,1,0.135428
11,2,0.208660
11,4,0.352366
11,8,0.553759
11,16,0.658078
11,32,0.741174
12,1,0.132188
12,2,0.218700
12,4,0.326468
12,8,0.449552
12,16,0.519581
12,32,0.574131
13,1,0.125171
13,2,0.178658
13,4,0.278514
13,8,0.347588
13,16,0.406793
13,32,0.469176
14,1,0.115707
14,2,0.162949
14,4,0.271054
14,8,0.334386
14,16,0.349565
14,32,0.399539
15,1,0.109504
15,2,0.157180
15,4,0.232274
15,8,0.269256
15,16,0.278991
15,32,0.284682
16,1,0.089516
16,2,0.135326
16,4,0.193567
16,8,0.194832
16,16,0.197907
16,32,0.245990
17,1,0.070515
17,2,0.116459
17,4,0.149528
17,8,0.149873
17,16,0.145999
17,32,0.179351
18,1,0.059839
18,2,0.086155
18,4,0.107119
18,8,0.099330
18,16,0.099323
18,32,0.105750
