HashBits,Threads,Throughput (MTPS)
1,1,0.166384
1,2,0.337968
1,4,0.630396
1,8,0.794905
1,16,1.376431
1,32,0.904524
2,1,0.171778
2,2,0.353349
2,4,0.580447
2,8,0.882550
2,16,0.942110
2,32,1.030539
3,1,0.186523
3,2,0.335538
3,4,0.565174
3,8,0.616218
3,16,0.502728
3,32,0.386116
4,1,0.094349
4,2,0.128874
4,4,0.086928
4,8,0.064681
4,16,0.052662
4,32,0.042584
5,1,0.038191
5,2,0.053169
5,4,0.044609
5,8,0.043841
5,16,0.044261
5,32,0.046545
6,1,0.042083
6,2,0.053664
6,4,0.055054
6,8,0.053273
6,16,0.047671
6,32,0.044209
7,1,0.038137
7,2,0.055056
7,4,0.050831
7,8,0.049297
7,16,0.042260
7,32,0.037058
8,1,0.040132
8,2,0.047198
8,4,0.045361
8,8,0.044814
8,16,0.042091
8,32,0.046675
9,1,0.042013
9,2,0.046085
9,4,0.049445
9,8,0.046094
9,16,0.046802
9,32,0.043200
10,1,0.037903
10,2,0.055881
10,4,0.052793
10,8,0.049306
10,16,0.049098
10,32,0.043766
11,1,0.037530
11,2,0.051995
11,4,0.055592
11,8,0.047746
11,16,0.047722
11,32,0.043623
12,1,0.040894
12,2,0.054793
12,4,0.045614
12,8,0.053142
12,16,0.046016
12,32,0.042561
13,1,0.037961
13,2,0.056872
13,4,0.049795
13,8,0.047170
13,16,0.043786
13,32,0.043161
14,1,0.039553
14,2,0.050168
14,4,0.045567
14,8,0.047312
14,16,0.044581
14,32,0.043091
15,1,0.040712
15,2,0.055513
15,4,0.049938
15,8,0.045515
15,16,0.037292
15,32,0.044764
16,1,0.041645
16,2,0.051005
16,4,0.054740
16,8,0.040472
16,16,0.035247
16,32,0.045507
17,1,0.041093
17,2,0.055809
17,4,0.054579
17,8,0.047096
17,16,0.044194
17,32,0.040880
18,1,0.042590
18,2,0.048829
18,4,0.045285
18,8,0.047280
18,16,0.041446
18,32,0.037047
