HashBits,Threads,Throughput (MTPS)
1,1,0.159621
1,2,0.324093
1,4,0.579402
1,8,0.805237
1,16,0.883352
1,32,1.381727
2,1,0.173175
2,2,0.284822
2,4,0.515901
2,8,0.826868
2,16,1.093557
2,32,1.049557
3,1,0.179979
3,2,0.340464
3,4,0.573097
3,8,0.640502
3,16,0.562142
3,32,0.538275
4,1,0.103714
4,2,0.123824
4,4,0.101878
4,8,0.063002
4,16,0.050310
4,32,0.047085
5,1,0.036365
5,2,0.048553
5,4,0.039376
5,8,0.050828
5,16,0.049801
5,32,0.062416
6,1,0.037054
6,2,0.048748
6,4,0.049075
6,8,0.045792
6,16,0.049656
6,32,0.062710
7,1,0.039198
7,2,0.051651
7,4,0.050551
7,8,0.043375
7,16,0.042284
7,32,0.062419
8,1,0.040062
8,2,0.047524
8,4,0.043731
8,8,0.046739
8,16,0.043207
8,32,0.057290
9,1,0.039377
9,2,0.051690
9,4,0.047027
9,8,0.044720
9,16,0.048330
9,32,0.060630
10,1,0.037433
10,2,0.052784
10,4,0.049100
10,8,0.045132
10,16,0.045539
10,32,0.049108
11,1,0.037382
11,2,0.051878
11,4,0.049796
11,8,0.043919
11,16,0.044845
11,32,0.058194
12,1,0.038152
12,2,0.058362
12,4,0.048504
12,8,0.045591
12,16,0.045320
12,32,0.061290
13,1,0.039849
13,2,0.040669
13,4,0.045249
13,8,0.046996
13,16,0.044396
13,32,0.056822
14,1,0.036631
14,2,0.056392
14,4,0.043564
14,8,0.044611
14,16,0.044014
14,32,0.058035
15,1,0.037672
15,2,0.042605
15,4,0.047140
15,8,0.044306
15,16,0.038403
15,32,0.060371
16,1,0.039650
16,2,0.045498
16,4,0.043542
16,8,0.043225
16,16,0.045565
16,32,0.058301
17,1,0.039374
17,2,0.052680
17,4,0.046196
17,8,0.046184
17,16,0.044443
17,32,0.052587
18,1,0.040289
18,2,0.057827
18,4,0.041856
18,8,0.046595
18,16,0.044059
18,32,0.045554
