HashBits,Threads,Throughput (MTPS)
1,1,0.134751
1,2,0.163687
1,4,0.124428
1,8,0.094729
1,16,0.096482
1,32,0.099246
2,1,0.138328
2,2,0.118806
2,4,0.135090
2,8,0.152444
2,16,0.132975
2,32,0.162259
3,1,0.140209
3,2,0.198767
3,4,0.227336
3,8,0.165704
3,16,0.136643
3,32,0.176971
4,1,0.138217
4,2,0.116126
4,4,0.207299
4,8,0.159860
4,16,0.218573
4,32,0.233923
5,1,0.140852
5,2,0.208759
5,4,0.229911
5,8,0.240189
5,16,0.214292
5,32,0.309705
6,1,0.136056
6,2,0.196028
6,4,0.261804
6,8,0.306286
6,16,0.374387
6,32,0.373462
7,1,0.132760
7,2,0.186599
7,4,0.307339
7,8,0.412623
7,16,0.383543
7,32,0.540014
8,1,0.134588
8,2,0.246471
8,4,0.379477
8,8,0.590579
8,16,0.595450
8,32,0.586304
9,1,0.138986
9,2,0.257283
9,4,0.402717
9,8,0.660046
9,16,0.637102
9,32,0.635530
10,1,0.144236
10,2,0.244939
10,4,0.388782
10,8,0.648298
10,16,0.608936
10,32,0.594610
11,1,0.140727
11,2,0.210595
11,4,0.385814
11,8,0.612193
11,16,0.585974
11,32,0.478473
12,1,0.134864
12,2,0.247362
12,4,0.348301
12,8,0.467012
12,16,0.457635
12,32,0.407509
13,1,0.126576
13,2,0.222281
13,4,0.277713
13,8,0.359738
13,16,0.364106
13,32,0.323678
14,1,0.121029
14,2,0.210687
14,4,0.309908
14,8,0.334445
14,16,0.354332
14,32,0.324345
15,1,0.109488
15,2,0.188275
15,4,0.246219
15,8,0.276624
15,16,0.324492
15,32,0.343345
16,1,0.087978
16,2,0.166038
16,4,0.198252
16,8,0.201515
16,16,0.229487
16,32,0.261321
17,1,0.075782
17,2,0.128427
17,4,0.155201
17,8,0.154863
17,16,0.195791
17,32,0.188092
18,1,0.061695
18,2,0.096843
18,4,0.106703
18,8,0.099304
18,16,0.130801
18,32,0.130141
