HashBits,Threads,Throughput (MTPS)
1,1,0.138421
1,2,0.177469
1,4,0.107518
1,8,0.086425
1,16,0.108903
1,32,0.095062
2,1,0.137776
2,2,0.204961
2,4,0.134721
2,8,0.134114
2,16,0.137526
2,32,0.151697
3,1,0.134785
3,2,0.189854
3,4,0.154172
3,8,0.144630
3,16,0.196173
3,32,0.214860
4,1,0.139718
4,2,0.142917
4,4,0.178349
4,8,0.203688
4,16,0.194867
4,32,0.185049
5,1,0.138623
5,2,0.155861
5,4,0.239341
5,8,0.232048
5,16,0.230367
5,32,0.312562
6,1,0.142660
6,2,0.233807
6,4,0.280928
6,8,0.314266
6,16,0.242900
6,32,0.347230
7,1,0.143676
7,2,0.167323
7,4,0.341039
7,8,0.429502
7,16,0.511853
7,32,0.476546
8,1,0.137049
8,2,0.231998
8,4,0.416304
8,8,0.601673
8,16,0.542012
8,32,0.502210
9,1,0.144929
9,2,0.251955
9,4,0.415780
9,8,0.603942
9,16,0.605043
9,32,0.588095
10,1,0.142599
10,2,0.261584
10,4,0.382811
10,8,0.616728
10,16,0.608565
10,32,0.565556
11,1,0.139410
11,2,0.211429
11,4,0.362300
11,8,0.567092
11,16,0.548929
11,32,0.468293
12,1,0.133736
12,2,0.200713
12,4,0.330495
12,8,0.441974
12,16,0.447078
12,32,0.471499
13,1,0.126640
13,2,0.208366
13,4,0.290440
13,8,0.364031
13,16,0.418886
13,32,0.349871
14,1,0.119718
14,2,0.185129
14,4,0.267798
14,8,0.333357
14,16,0.404286
14,32,0.362369
15,1,0.112084
15,2,0.196131
15,4,0.241103
15,8,0.269160
15,16,0.287650
15,32,0.338778
16,1,0.095781
16,2,0.160037
16,4,0.231373
16,8,0.208102
16,16,0.264615
16,32,0.274982
17,1,0.078460
17,2,0.127975
17,4,0.156356
17,8,0.146162
17,16,0.180099
17,32,0.190157
18,1,0.059971
18,2,0.091282
18,4,0.110337
18,8,0.111316
18,16,0.132836
18,32,0.120492
