HashBits,Threads,Throughput (MTPS)
1,1,0.138230
1,2,0.171860
1,4,0.091011
1,8,0.095693
1,16,0.105297
1,32,0.104159
2,1,0.137675
2,2,0.205587
2,4,0.140531
2,8,0.139934
2,16,0.140550
2,32,0.142141
3,1,0.138676
3,2,0.198469
3,4,0.263581
3,8,0.177339
3,16,0.221783
3,32,0.186810
4,1,0.136208
4,2,0.199515
4,4,0.246895
4,8,0.199727
4,16,0.166390
4,32,0.203321
5,1,0.138746
5,2,0.210649
5,4,0.241582
5,8,0.236951
5,16,0.281584
5,32,0.246745
6,1,0.138276
6,2,0.172380
6,4,0.223506
6,8,0.364280
6,16,0.391963
6,32,0.272410
7,1,0.145789
7,2,0.197887
7,4,0.302902
7,8,0.419138
7,16,0.419791
7,32,0.549286
8,1,0.141765
8,2,0.241855
8,4,0.368402
8,8,0.602284
8,16,0.641860
8,32,0.558824
9,1,0.142368
9,2,0.243920
9,4,0.374847
9,8,0.638032
9,16,0.619009
9,32,0.581961
10,1,0.141341
10,2,0.216648
10,4,0.379595
10,8,0.646323
10,16,0.604780
10,32,0.571305
11,1,0.134065
11,2,0.201401
11,4,0.375621
11,8,0.569224
11,16,0.548499
11,32,0.465618
12,1,0.133932
12,2,0.200702
12,4,0.326651
12,8,0.466196
12,16,0.490746
12,32,0.411644
13,1,0.126885
13,2,0.181924
13,4,0.288271
13,8,0.354076
13,16,0.418460
13,32,0.452332
14,1,0.121191
14,2,0.194948
14,4,0.267513
14,8,0.328670
14,16,0.353534
14,32,0.397661
15,1,0.107068
15,2,0.190511
15,4,0.236153
15,8,0.274410
15,16,0.308535
15,32,0.321238
16,1,0.093744
16,2,0.165992
16,4,0.203107
16,8,0.195663
16,16,0.241933
16,32,0.266763
17,1,0.074173
17,2,0.118447
17,4,0.164553
17,8,0.151181
17,16,0.184362
17,32,0.182979
18,1,0.062345
18,2,0.092469
18,4,0.110850
18,8,0.103598
18,16,0.134455
18,32,0.139811
