HashBits,Threads,Throughput (MTPS)
1,1,0.134462
1,2,0.171255
1,4,0.121022
1,8,0.097403
1,16,0.112745
1,32,0.091970
2,1,0.135551
2,2,0.188130
2,4,0.207530
2,8,0.149783
2,16,0.143566
2,32,0.140221
3,1,0.140809
3,2,0.202331
3,4,0.178768
3,8,0.153600
3,16,0.208428
3,32,0.150359
4,1,0.137120
4,2,0.189286
4,4,0.146283
4,8,0.206853
4,16,0.235402
4,32,0.180645
5,1,0.140850
5,2,0.218137
5,4,0.186816
5,8,0.255111
5,16,0.241358
5,32,0.284672
6,1,0.140810
6,2,0.234331
6,4,0.306267
6,8,0.354697
6,16,0.413266
6,32,0.438545
7,1,0.146850
7,2,0.222896
7,4,0.302820
7,8,0.494558
7,16,0.523351
7,32,0.418118
8,1,0.136959
8,2,0.240252
8,4,0.365740
8,8,0.600157
8,16,0.582634
8,32,0.572523
9,1,0.144038
9,2,0.257047
9,4,0.394054
9,8,0.639574
9,16,0.630606
9,32,0.602821
10,1,0.143726
10,2,0.263997
10,4,0.379984
10,8,0.592027
10,16,0.590074
10,32,0.527109
11,1,0.134386
11,2,0.255473
11,4,0.430393
11,8,0.571223
11,16,0.550704
11,32,0.472713
12,1,0.131907
12,2,0.245747
12,4,0.361258
12,8,0.494400
12,16,0.467888
12,32,0.395937
13,1,0.126230
13,2,0.181152
13,4,0.302220
13,8,0.354790
13,16,0.389211
13,32,0.307311
14,1,0.117831
14,2,0.203547
14,4,0.310468
14,8,0.330474
14,16,0.361104
14,32,0.305587
15,1,0.111871
15,2,0.188092
15,4,0.246707
15,8,0.256658
15,16,0.317198
15,32,0.328919
16,1,0.090654
16,2,0.167101
16,4,0.200899
16,8,0.207420
16,16,0.267907
16,32,0.265002
17,1,0.073670
17,2,0.128477
17,4,0.158297
17,8,0.155187
17,16,0.182984
17,32,0.176457
18,1,0.058807
18,2,0.096650
18,4,0.108100
18,8,0.100557
18,16,0.131648
18,32,0.128824
