HashBits,Threads,Throughput (MTPS)
1,1,0.139458
1,2,0.178658
1,4,0.101753
1,8,0.093226
1,16,0.111008
1,32,0.091360
2,1,0.134185
2,2,0.179693
2,4,0.133294
2,8,0.145164
2,16,0.164176
2,32,0.155875
3,1,0.138044
3,2,0.130948
3,4,0.182444
3,8,0.152256
3,16,0.168002
3,32,0.203278
4,1,0.135926
4,2,0.180627
4,4,0.162110
4,8,0.165468
4,16,0.217344
4,32,0.211768
5,1,0.138996
5,2,0.216744
5,4,0.251038
5,8,0.175034
5,16,0.271565
5,32,0.203178
6,1,0.135206
6,2,0.180292
6,4,0.241133
6,8,0.325679
6,16,0.448753
6,32,0.409329
7,1,0.140596
7,2,0.240107
7,4,0.317132
7,8,0.492430
7,16,0.557973
7,32,0.501622
8,1,0.146276
8,2,0.239377
8,4,0.369173
8,8,0.564532
8,16,0.572975
8,32,0.628612
9,1,0.146295
9,2,0.208348
9,4,0.369198
9,8,0.620596
9,16,0.607564
9,32,0.607787
10,1,0.133575
10,2,0.258087
10,4,0.398652
10,8,0.640324
10,16,0.605885
10,32,0.582833
11,1,0.139259
11,2,0.211369
11,4,0.390713
11,8,0.598119
11,16,0.556470
11,32,0.486319
12,1,0.133331
12,2,0.246266
12,4,0.338765
12,8,0.447685
12,16,0.482332
12,32,0.389126
13,1,0.126381
13,2,0.203513
13,4,0.277397
13,8,0.362346
13,16,0.419034
13,32,0.437563
14,1,0.123084
14,2,0.218731
14,4,0.296056
14,8,0.332134
14,16,0.382744
14,32,0.381157
15,1,0.110638
15,2,0.159862
15,4,0.235938
15,8,0.290223
15,16,0.328325
15,32,0.340419
16,1,0.089175
16,2,0.150518
16,4,0.197309
16,8,0.204406
16,16,0.277339
16,32,0.250286
17,1,0.074997
17,2,0.115878
17,4,0.143086
17,8,0.161508
17,16,0.173761
17,32,0.186176
18,1,0.059027
18,2,0.097194
18,4,0.106625
18,8,0.107272
18,16,0.133136
18,32,0.134767
