HashBits,Threads,Throughput (MTPS)
1,1,0.137877
1,2,0.167040
1,4,0.128935
1,8,0.083713
1,16,0.094023
1,32,0.092704
2,1,0.136300
2,2,0.187030
2,4,0.126757
2,8,0.144922
2,16,0.138138
2,32,0.153451
3,1,0.139668
3,2,0.122118
3,4,0.137551
3,8,0.191142
3,16,0.206082
3,32,0.198274
4,1,0.140460
4,2,0.196400
4,4,0.141274
4,8,0.180989
4,16,0.165993
4,32,0.221389
5,1,0.139580
5,2,0.153645
5,4,0.239371
5,8,0.250864
5,16,0.256166
5,32,0.291905
6,1,0.139429
6,2,0.160235
6,4,0.238059
6,8,0.369627
6,16,0.196321
6,32,0.292110
7,1,0.143436
7,2,0.193599
7,4,0.333197
7,8,0.427064
7,16,0.472304
7,32,0.510935
8,1,0.144935
8,2,0.193314
8,4,0.354547
8,8,0.537565
8,16,0.597529
8,32,0.574408
9,1,0.138726
9,2,0.200554
9,4,0.367152
9,8,0.636893
9,16,0.631323
9,32,0.588345
10,1,0.143765
10,2,0.233270
10,4,0.375383
10,8,0.642401
10,16,0.587264
10,32,0.547897
11,1,0.135332
11,2,0.239386
11,4,0.389504
11,8,0.550470
11,16,0.541901
11,32,0.502180
12,1,0.134968
12,2,0.199750
12,4,0.337576
12,8,0.478419
12,16,0.483748
12,32,0.502260
13,1,0.127612
13,2,0.190867
13,4,0.277601
13,8,0.363023
13,16,0.428506
13,32,0.397543
14,1,0.121935
14,2,0.216447
14,4,0.300667
14,8,0.338616
14,16,0.351525
14,32,0.380908
15,1,0.111242
15,2,0.158313
15,4,0.227267
15,8,0.252558
15,16,0.339785
15,32,0.297092
16,1,0.092557
16,2,0.139882
16,4,0.201065
16,8,0.206832
16,16,0.253520
16,32,0.239697
17,1,0.076543
17,2,0.130277
17,4,0.154823
17,8,0.149473
17,16,0.201825
17,32,0.198970
18,1,0.059342
18,2,0.098970
18,4,0.114217
18,8,0.105012
18,16,0.131930
18,32,0.128021
