HashBits,Threads,Throughput (MTPS)
1,1,0.139973
1,2,0.166101
1,4,0.181266
1,8,0.077837
1,16,0.103221
1,32,0.102861
2,1,0.137836
2,2,0.178780
2,4,0.122087
2,8,0.150500
2,16,0.144338
2,32,0.131809
3,1,0.140653
3,2,0.123252
3,4,0.175807
3,8,0.213627
3,16,0.178822
3,32,0.223701
4,1,0.140300
4,2,0.206914
4,4,0.140570
4,8,0.174597
4,16,0.212542
4,32,0.203923
5,1,0.140526
5,2,0.155402
5,4,0.190186
5,8,0.231973
5,16,0.161549
5,32,0.279453
6,1,0.139632
6,2,0.168119
6,4,0.302125
6,8,0.339110
6,16,0.393868
6,32,0.380051
7,1,0.130973
7,2,0.230845
7,4,0.303801
7,8,0.492586
7,16,0.575397
7,32,0.588814
8,1,0.145609
8,2,0.204314
8,4,0.371117
8,8,0.597430
8,16,0.594475
8,32,0.618406
9,1,0.145297
9,2,0.208976
9,4,0.377323
9,8,0.656227
9,16,0.637109
9,32,0.573168
10,1,0.141930
10,2,0.258469
10,4,0.372818
10,8,0.571462
10,16,0.610941
10,32,0.572389
11,1,0.136105
11,2,0.242735
11,4,0.394360
11,8,0.562588
11,16,0.571339
11,32,0.499495
12,1,0.134570
12,2,0.241884
12,4,0.335926
12,8,0.464188
12,16,0.461336
12,32,0.392169
13,1,0.124772
13,2,0.179457
13,4,0.280909
13,8,0.354059
13,16,0.370111
13,32,0.314625
14,1,0.121903
14,2,0.172233
14,4,0.251618
14,8,0.332862
14,16,0.379323
14,32,0.412709
15,1,0.108258
15,2,0.157469
15,4,0.253806
15,8,0.255207
15,16,0.324797
15,32,0.311214
16,1,0.097268
16,2,0.159645
16,4,0.204722
16,8,0.209454
16,16,0.270082
16,32,0.238933
17,1,0.074516
17,2,0.129516
17,4,0.165808
17,8,0.152822
17,16,0.203792
17,32,0.184172
18,1,0.058742
18,2,0.086236
18,4,0.110806
18,8,0.108810
18,16,0.131548
18,32,0.134157
