HashBits,Threads,Throughput (MTPS)
1,1,0.139877
1,2,0.180051
1,4,0.185131
1,8,0.166308
1,16,0.173416
1,32,0.160711
2,1,0.143488
2,2,0.211482
2,4,0.221241
2,8,0.249413
2,16,0.252438
2,32,0.210182
3,1,0.142462
3,2,0.212721
3,4,0.242508
3,8,0.221689
3,16,0.303122
3,32,0.305588
4,1,0.145566
4,2,0.202151
4,4,0.264933
4,8,0.298152
4,16,0.381122
4,32,0.276939
5,1,0.145801
5,2,0.234244
5,4,0.283568
5,8,0.370125
5,16,0.413147
5,32,0.451405
6,1,0.142254
6,2,0.223909
6,4,0.364035
6,8,0.484908
6,16,0.592354
6,32,0.567268
7,1,0.142242
7,2,0.250868
7,4,0.389971
7,8,0.489434
7,16,0.702091
7,32,0.614884
8,1,0.145181
8,2,0.249699
8,4,0.459909
8,8,0.716243
8,16,0.782975
8,32,0.756027
9,1,0.147224
9,2,0.257576
9,4,0.461662
9,8,0.773906
9,16,0.781764
9,32,0.736278
10,1,0.145350
10,2,0.270024
10,4,0.473111
10,8,0.757796
10,16,0.757303
10,32,0.694510
11,1,0.141674
11,2,0.262742
11,4,0.451880
11,8,0.675786
11,16,0.681156
11,32,0.627684
12,1,0.135972
12,2,0.241403
12,4,0.402704
12,8,0.560122
12,16,0.606560
12,32,0.500041
13,1,0.129175
13,2,0.228074
13,4,0.341318
13,8,0.414875
13,16,0.483455
13,32,0.444287
14,1,0.123309
14,2,0.216005
14,4,0.319776
14,8,0.389389
14,16,0.457469
14,32,0.510791
15,1,0.115903
15,2,0.201056
15,4,0.289289
15,8,0.323427
15,16,0.374930
15,32,0.424336
16,1,0.101265
16,2,0.165032
16,4,0.206429
16,8,0.227877
16,16,0.279700
16,32,0.309390
17,1,0.079987
17,2,0.133359
17,4,0.156686
17,8,0.173400
17,16,0.219244
17,32,0.229468
18,1,0.063800
18,2,0.100239
18,4,0.119170
18,8,0.117267
18,16,0.152544
18,32,0.146601
