HashBits,Threads,Throughput (MTPS)
1,1,0.136006
1,2,0.158836
1,4,0.130673
1,8,0.103075
1,16,0.105174
1,32,0.092849
2,1,0.134685
2,2,0.161405
2,4,0.131342
2,8,0.139909
2,16,0.151199
2,32,0.147606
3,1,0.139683
3,2,0.204110
3,4,0.163970
3,8,0.176806
3,16,0.206218
3,32,0.214558
4,1,0.138078
4,2,0.132833
4,4,0.154472
4,8,0.179444
4,16,0.237633
4,32,0.211834
5,1,0.133224
5,2,0.145678
5,4,0.312550
5,8,0.264938
5,16,0.229215
5,32,0.280515
6,1,0.127738
6,2,0.210265
6,4,0.233660
6,8,0.290218
6,16,0.215077
6,32,0.458443
7,1,0.144334
7,2,0.238794
7,4,0.313097
7,8,0.494054
7,16,0.477820
7,32,0.464466
8,1,0.146499
8,2,0.232779
8,4,0.383429
8,8,0.537465
8,16,0.547576
8,32,0.613954
9,1,0.146877
9,2,0.212736
9,4,0.395271
9,8,0.654794
9,16,0.629102
9,32,0.595818
10,1,0.144348
10,2,0.250706
10,4,0.456292
10,8,0.618416
10,16,0.613046
10,32,0.526654
11,1,0.140062
11,2,0.211629
11,4,0.386229
11,8,0.573023
11,16,0.561225
11,32,0.492468
12,1,0.133818
12,2,0.246215
12,4,0.400316
12,8,0.475118
12,16,0.444469
12,32,0.408742
13,1,0.125656
13,2,0.177321
13,4,0.285216
13,8,0.368870
13,16,0.373365
13,32,0.347845
14,1,0.122322
14,2,0.206627
14,4,0.245123
14,8,0.298449
14,16,0.339927
14,32,0.377588
15,1,0.107579
15,2,0.187502
15,4,0.244366
15,8,0.265517
15,16,0.312388
15,32,0.313629
16,1,0.095370
16,2,0.139279
16,4,0.197218
16,8,0.202554
16,16,0.269324
16,32,0.253365
17,1,0.073098
17,2,0.123024
17,4,0.145383
17,8,0.147451
17,16,0.188156
17,32,0.205340
18,1,0.058848
18,2,0.093623
18,4,0.109984
18,8,0.119235
18,16,0.132803
18,32,0.133047
