HashBits,Threads,Throughput (MTPS)
1,1,0.139748
1,2,0.172773
1,4,0.137552
1,8,0.093454
1,16,0.103206
1,32,0.097791
2,1,0.137577
2,2,0.185302
2,4,0.125782
2,8,0.139159
2,16,0.157771
2,32,0.138570
3,1,0.141434
3,2,0.195869
3,4,0.142908
3,8,0.164059
3,16,0.181521
3,32,0.191003
4,1,0.139018
4,2,0.117457
4,4,0.149572
4,8,0.181950
4,16,0.167606
4,32,0.210601
5,1,0.130487
5,2,0.211330
5,4,0.219885
5,8,0.255244
5,16,0.265459
5,32,0.326736
6,1,0.133234
6,2,0.222064
6,4,0.294863
6,8,0.385729
6,16,0.403211
6,32,0.346907
7,1,0.139649
7,2,0.230315
7,4,0.342331
7,8,0.519182
7,16,0.438156
7,32,0.452232
8,1,0.146010
8,2,0.198592
8,4,0.392090
8,8,0.626809
8,16,0.582027
8,32,0.552750
9,1,0.133503
9,2,0.235580
9,4,0.400157
9,8,0.596047
9,16,0.601787
9,32,0.598672
10,1,0.143470
10,2,0.264493
10,4,0.455464
10,8,0.646782
10,16,0.597678
10,32,0.578634
11,1,0.140342
11,2,0.211249
11,4,0.370398
11,8,0.534284
11,16,0.547557
11,32,0.472642
12,1,0.131003
12,2,0.191697
12,4,0.311431
12,8,0.486765
12,16,0.457488
12,32,0.397071
13,1,0.127065
13,2,0.200106
13,4,0.286644
13,8,0.353615
13,16,0.381610
13,32,0.345706
14,1,0.122166
14,2,0.174189
14,4,0.276173
14,8,0.320858
14,16,0.363032
14,32,0.382666
15,1,0.111941
15,2,0.197224
15,4,0.234909
15,8,0.267901
15,16,0.278940
15,32,0.330580
16,1,0.092982
16,2,0.165200
16,4,0.194435
16,8,0.191114
16,16,0.271288
16,32,0.266625
17,1,0.075441
17,2,0.109741
17,4,0.155006
17,8,0.156622
17,16,0.202174
17,32,0.189544
18,1,0.059905
18,2,0.096594
18,4,0.106826
18,8,0.106696
18,16,0.130249
18,32,0.134504
