HashBits,Threads,Throughput (MTPS)
1,1,0.137137
1,2,0.171764
1,4,0.113387
1,8,0.101135
1,16,0.057806
1,32,0.071021
2,1,0.142872
2,2,0.194573
2,4,0.146695
2,8,0.135577
2,16,0.096984
2,32,0.101447
3,1,0.139826
3,2,0.188705
3,4,0.177630
3,8,0.178076
3,16,0.193540
3,32,0.208416
4,1,0.138852
4,2,0.124598
4,4,0.181236
4,8,0.235802
4,16,0.174216
4,32,0.247649
5,1,0.137703
5,2,0.152953
5,4,0.244788
5,8,0.282114
5,16,0.318895
5,32,0.326537
6,1,0.133349
6,2,0.216046
6,4,0.260050
6,8,0.235816
6,16,0.424017
6,32,0.539948
7,1,0.143722
7,2,0.235778
7,4,0.343971
7,8,0.407329
7,16,0.711983
7,32,0.840266
8,1,0.143660
8,2,0.242989
8,4,0.370891
8,8,0.474875
8,16,0.612910
8,32,0.648798
9,1,0.139818
9,2,0.257392
9,4,0.396967
9,8,0.622729
9,16,0.878680
9,32,0.947837
10,1,0.144181
10,2,0.264859
10,4,0.411224
10,8,0.595660
10,16,0.773476
10,32,0.833875
11,1,0.132440
11,2,0.241586
11,4,0.384561
11,8,0.519354
11,16,0.643018
11,32,0.699230
12,1,0.130743
12,2,0.234733
12,4,0.332403
12,8,0.449395
12,16,0.515501
12,32,0.565710
13,1,0.127781
13,2,0.179554
13,4,0.284351
13,8,0.346045
13,16,0.403619
13,32,0.383557
14,1,0.121060
14,2,0.179147
14,4,0.282333
14,8,0.309111
14,16,0.344897
14,32,0.361272
15,1,0.108493
15,2,0.180874
15,4,0.228161
15,8,0.251959
15,16,0.271281
15,32,0.280220
16,1,0.098258
16,2,0.163092
16,4,0.198451
16,8,0.193565
16,16,0.201152
16,32,0.214456
17,1,0.071438
17,2,0.132211
17,4,0.151562
17,8,0.146226
17,16,0.147919
17,32,0.183490
18,1,0.062187
18,2,0.094846
18,4,0.107545
18,8,0.103372
18,16,0.098455
18,32,0.110280
