HashBits,Threads,Throughput (MTPS)
1,1,0.136678
1,2,0.154145
1,4,0.124298
1,8,0.081903
1,16,0.061289
1,32,0.057791
2,1,0.139424
2,2,0.181512
2,4,0.146140
2,8,0.154685
2,16,0.096473
2,32,0.144048
3,1,0.139827
3,2,0.187560
3,4,0.177838
3,8,0.141935
3,16,0.193579
3,32,0.231716
4,1,0.138639
4,2,0.121351
4,4,0.174605
4,8,0.194324
4,16,0.199008
4,32,0.220640
5,1,0.140633
5,2,0.213079
5,4,0.229289
5,8,0.332811
5,16,0.288365
5,32,0.290587
6,1,0.138479
6,2,0.206863
6,4,0.231150
6,8,0.238745
6,16,0.387677
6,32,0.299813
7,1,0.134661
7,2,0.228170
7,4,0.331196
7,8,0.482289
7,16,0.467664
7,32,0.711347
8,1,0.145754
8,2,0.239080
8,4,0.371549
8,8,0.605601
8,16,0.863024
8,32,0.888045
9,1,0.145495
9,2,0.212808
9,4,0.376917
9,8,0.534058
9,16,0.779380
9,32,0.923538
10,1,0.138291
10,2,0.245671
10,4,0.372026
10,8,0.596347
10,16,0.821880
10,32,0.936537
11,1,0.140306
11,2,0.258239
11,4,0.402689
11,8,0.550119
11,16,0.710338
11,32,0.805266
12,1,0.133712
12,2,0.198195
12,4,0.334480
12,8,0.454914
12,16,0.456155
12,32,0.539133
13,1,0.127345
13,2,0.219264
13,4,0.296699
13,8,0.331469
13,16,0.396331
13,32,0.413999
14,1,0.122943
14,2,0.215264
14,4,0.267099
14,8,0.301581
14,16,0.364520
14,32,0.379775
15,1,0.107576
15,2,0.155313
15,4,0.231136
15,8,0.268784
15,16,0.272559
15,32,0.276758
16,1,0.090479
16,2,0.132686
16,4,0.191994
16,8,0.181824
16,16,0.210473
16,32,0.263071
17,1,0.070396
17,2,0.108245
17,4,0.152263
17,8,0.141255
17,16,0.149011
17,32,0.170179
18,1,0.060164
18,2,0.089598
18,4,0.095616
18,8,0.098379
18,16,0.096274
18,32,0.118497
