HashBits,Threads,Throughput (MTPS)
1,1,0.134775
1,2,0.158270
1,4,0.128874
1,8,0.074933
1,16,0.063573
1,32,0.063629
2,1,0.139244
2,2,0.107848
2,4,0.131952
2,8,0.137953
2,16,0.102655
2,32,0.148551
3,1,0.137928
3,2,0.118302
3,4,0.153348
3,8,0.151268
3,16,0.193822
3,32,0.213697
4,1,0.135081
4,2,0.126800
4,4,0.176334
4,8,0.240696
4,16,0.249235
4,32,0.204924
5,1,0.138533
5,2,0.213490
5,4,0.226902
5,8,0.259882
5,16,0.277074
5,32,0.276381
6,1,0.136030
6,2,0.209686
6,4,0.262341
6,8,0.366844
6,16,0.431098
6,32,0.477441
7,1,0.143819
7,2,0.235329
7,4,0.335940
7,8,0.534131
7,16,0.655930
7,32,0.865846
8,1,0.147945
8,2,0.234890
8,4,0.358922
8,8,0.494264
8,16,0.753268
8,32,0.829292
9,1,0.143662
9,2,0.255905
9,4,0.391938
9,8,0.646192
9,16,0.901535
9,32,0.887198
10,1,0.142555
10,2,0.209508
10,4,0.400587
10,8,0.656551
10,16,0.991535
10,32,0.805488
11,1,0.140721
11,2,0.204978
11,4,0.346672
11,8,0.574317
11,16,0.707217
11,32,0.753374
12,1,0.137803
12,2,0.224833
12,4,0.364038
12,8,0.459919
12,16,0.556222
12,32,0.497400
13,1,0.123851
13,2,0.210088
13,4,0.233354
13,8,0.383802
13,16,0.496406
13,32,0.423395
14,1,0.117576
14,2,0.165883
14,4,0.270253
14,8,0.323041
14,16,0.411711
14,32,0.455602
15,1,0.087347
15,2,0.178342
15,4,0.263656
15,8,0.279177
15,16,0.354163
15,32,0.345672
16,1,0.088435
16,2,0.127078
16,4,0.189050
16,8,0.203126
16,16,0.251787
16,32,0.258725
17,1,0.065420
17,2,0.101327
17,4,0.171099
17,8,0.155459
17,16,0.164363
17,32,0.200026
18,1,0.056129
18,2,0.087919
18,4,0.117397
18,8,0.120298
18,16,0.123407
18,32,0.120739
