HashBits,Threads,Throughput (MTPS)
1,1,0.135665
1,2,0.247653
1,4,0.508940
1,8,0.700453
1,16,0.865182
1,32,0.963137
2,1,0.169738
2,2,0.321340
2,4,0.551816
2,8,0.776289
2,16,0.901014
2,32,0.912885
3,1,0.171425
3,2,0.320520
3,4,0.531985
3,8,0.512964
3,16,0.502796
3,32,0.536699
4,1,0.077321
4,2,0.131183
4,4,0.100476
4,8,0.062171
4,16,0.054046
4,32,0.052195
5,1,0.038793
5,2,0.051278
5,4,0.043111
5,8,0.050724
5,16,0.051578
5,32,0.074182
6,1,0.039690
6,2,0.057441
6,4,0.052312
6,8,0.051040
6,16,0.066187
6,32,0.072322
7,1,0.037585
7,2,0.056457
7,4,0.053901
7,8,0.052771
7,16,0.073068
7,32,0.066770
8,1,0.039163
8,2,0.052837
8,4,0.056336
8,8,0.056287
8,16,0.066762
8,32,0.069842
9,1,0.040640
9,2,0.060246
9,4,0.047634
9,8,0.054400
9,16,0.072138
9,32,0.067964
10,1,0.038620
10,2,0.050149
10,4,0.047646
10,8,0.047002
10,16,0.069987
10,32,0.069753
11,1,0.042923
11,2,0.054260
11,4,0.052529
11,8,0.048868
11,16,0.068767
11,32,0.055402
12,1,0.041949
12,2,0.049172
12,4,0.052941
12,8,0.044960
12,16,0.062606
12,32,0.072625
13,1,0.039229
13,2,0.054716
13,4,0.048811
13,8,0.055706
13,16,0.071488
13,32,0.070662
14,1,0.039492
14,2,0.047179
14,4,0.052267
14,8,0.053805
14,16,0.069446
14,32,0.074478
15,1,0.039978
15,2,0.052757
15,4,0.048251
15,8,0.052497
15,16,0.069772
15,32,0.068022
16,1,0.039544
16,2,0.052890
16,4,0.056469
16,8,0.049365
16,16,0.066173
16,32,0.059020
17,1,0.038377
17,2,0.057463
17,4,0.047779
17,8,0.051384
17,16,0.067549
17,32,0.064150
18,1,0.039713
18,2,0.042431
18,4,0.045078
18,8,0.046605
18,16,0.061607
18,32,0.053624
