HashBits,Threads,Throughput (MTPS)
1,1,0.118119
1,2,0.331333
1,4,0.569647
1,8,0.894046
1,16,1.006591
1,32,0.944374
2,1,0.173230
2,2,0.348102
2,4,0.593531
2,8,1.015462
2,16,0.918835
2,32,0.747506
3,1,0.173388
3,2,0.162224
3,4,0.556388
3,8,0.654348
3,16,0.731335
3,32,0.571196
4,1,0.102766
4,2,0.122842
4,4,0.099210
4,8,0.067495
4,16,0.053962
4,32,0.049677
5,1,0.038392
5,2,0.053954
5,4,0.047885
5,8,0.050908
5,16,0.067566
5,32,0.063968
6,1,0.038003
6,2,0.050002
6,4,0.050978
6,8,0.049735
6,16,0.075405
6,32,0.053077
7,1,0.040054
7,2,0.051621
7,4,0.049490
7,8,0.049925
7,16,0.070944
7,32,0.056319
8,1,0.040645
8,2,0.051794
8,4,0.049276
8,8,0.052865
8,16,0.063977
8,32,0.072955
9,1,0.039286
9,2,0.050879
9,4,0.046102
9,8,0.054418
9,16,0.070264
9,32,0.053113
10,1,0.041532
10,2,0.052199
10,4,0.047279
10,8,0.057096
10,16,0.069010
10,32,0.069455
11,1,0.040152
11,2,0.050132
11,4,0.044218
11,8,0.051493
11,16,0.073497
11,32,0.073432
12,1,0.037142
12,2,0.048329
12,4,0.056490
12,8,0.044800
12,16,0.051022
12,32,0.075936
13,1,0.038712
13,2,0.050035
13,4,0.045410
13,8,0.051277
13,16,0.059552
13,32,0.071707
14,1,0.038176
14,2,0.053574
14,4,0.048099
14,8,0.049151
14,16,0.048266
14,32,0.075276
15,1,0.042222
15,2,0.046875
15,4,0.052970
15,8,0.042157
15,16,0.047880
15,32,0.072616
16,1,0.040195
16,2,0.056997
16,4,0.045775
16,8,0.051309
16,16,0.065895
16,32,0.066530
17,1,0.038327
17,2,0.048671
17,4,0.048932
17,8,0.050945
17,16,0.063121
17,32,0.061977
18,1,0.040669
18,2,0.047515
18,4,0.040797
18,8,0.044209
18,16,0.060296
18,32,0.052144
