HashBits,Threads,Throughput (MTPS)
1,1,0.164967
1,2,0.305665
1,4,0.484371
1,8,0.952826
1,16,1.017592
1,32,0.868299
2,1,0.172656
2,2,0.333177
2,4,0.585218
2,8,0.943194
2,16,0.954253
2,32,0.161301
3,1,0.181208
3,2,0.338706
3,4,0.560605
3,8,0.643757
3,16,0.700996
3,32,0.575284
4,1,0.102789
4,2,0.131713
4,4,0.102600
4,8,0.068826
4,16,0.057972
4,32,0.051959
5,1,0.036851
5,2,0.053260
5,4,0.042542
5,8,0.052416
5,16,0.068909
5,32,0.051523
6,1,0.039284
6,2,0.043245
6,4,0.049691
6,8,0.050479
6,16,0.044610
6,32,0.073164
7,1,0.043197
7,2,0.046508
7,4,0.043856
7,8,0.049964
7,16,0.071212
7,32,0.068283
8,1,0.036695
8,2,0.048302
8,4,0.045360
8,8,0.048559
8,16,0.070076
8,32,0.069621
9,1,0.037392
9,2,0.049037
9,4,0.052014
9,8,0.041475
9,16,0.068058
9,32,0.072377
10,1,0.036565
10,2,0.052516
10,4,0.051700
10,8,0.050915
10,16,0.043130
10,32,0.074207
11,1,0.038393
11,2,0.057999
11,4,0.053172
11,8,0.051374
11,16,0.073743
11,32,0.068712
12,1,0.032997
12,2,0.058238
12,4,0.053226
12,8,0.053504
12,16,0.076639
12,32,0.071494
13,1,0.040783
13,2,0.046109
13,4,0.042697
13,8,0.051285
13,16,0.070014
13,32,0.072797
14,1,0.034661
14,2,0.049360
14,4,0.052545
14,8,0.050459
14,16,0.070104
14,32,0.071022
15,1,0.039940
15,2,0.055650
15,4,0.046828
15,8,0.049071
15,16,0.063530
15,32,0.070721
16,1,0.042281
16,2,0.062578
16,4,0.044753
16,8,0.051882
16,16,0.070001
16,32,0.063926
17,1,0.038486
17,2,0.053943
17,4,0.051271
17,8,0.047423
17,16,0.065385
17,32,0.062086
18,1,0.037821
18,2,0.056925
18,4,0.054952
18,8,0.047520
18,16,0.060755
18,32,0.052344
